t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv
40.00,align,250.07,-0.07,0.260,1,1.5,0.2,-1.5,-0.2,0.03,-0.11,180,180,-1,-0.1,1.3,0.1,-1.5,-0.02,-0.01,0.00,0.00,0.00,0.00,-0.11,-0.03,55,-1,0,-0,-0.1,-0.00,0.260,0.270,-0.06
40.10,align,250.05,-0.05,0.266,1,1.5,0.2,-1.5,-0.2,0.05,-0.11,180,180,-1,-0.2,1.3,0.1,-1.4,-0.01,-0.01,0.00,0.00,0.00,0.00,-0.11,-0.05,55,-1,0,-0,-0.1,-0.00,0.266,0.275,-0.17
40.20,align,250.02,-0.02,0.270,1,1.5,0.2,-1.5,-0.2,0.10,-0.10,180,180,-1,-0.2,1.4,0.0,-1.3,-0.00,-0.00,0.00,0.00,0.00,0.00,-0.10,-0.07,55,-1,0,-0,-0.0,-0.00,0.270,0.273,-0.23
40.30,align,250.01,-0.01,0.270,1,1.5,0.2,-1.5,-0.2,0.12,-0.10,180,180,-1,-0.2,1.5,0.0,-1.1,0.02,0.00,0.00,0.00,0.00,0.00,-0.10,-0.10,55,-1,0,-0,-0.0,-0.00,0.270,0.279,-0.22
40.40,align,250.01,-0.01,0.264,1,1.5,0.2,-1.5,-0.2,0.13,-0.10,180,180,-1,-0.2,1.5,0.0,-0.7,0.04,0.00,0.00,0.00,0.00,0.00,-0.10,-0.12,55,-1,0,-0,-0.0,-0.00,0.264,0.279,-0.09
40.50,align,250.01,-0.01,0.256,1,1.5,0.2,-1.5,-0.2,0.13,-0.10,180,180,-1,-0.2,1.6,0.0,-0.4,0.03,0.00,0.00,0.00,0.00,0.00,-0.10,-0.13,55,-1,0,-0,-0.0,-0.00,0.256,0.266,0.07
40.60,align,250.03,-0.03,0.252,1,1.5,0.2,-1.5,-0.2,0.14,-0.10,180,180,-1,-0.2,1.6,0.0,-0.3,0.00,-0.00,0.00,0.00,0.00,0.00,-0.10,-0.14,55,-1,0,-0,-0.0,-0.00,0.252,0.254,0.14
40.70,align,250.04,-0.04,0.251,1,1.5,0.2,-1.5,-0.2,0.12,-0.10,180,180,-1,-0.2,1.6,0.0,-0.2,-0.00,-0.00,0.00,0.00,0.00,0.00,-0.10,-0.13,55,-1,0,-0,-0.0,-0.00,0.251,0.253,0.14
40.80,align,250.04,-0.04,0.256,1,1.5,0.2,-1.5,-0.2,0.12,-0.10,180,180,-1,-0.2,1.6,0.0,-0.2,-0.00,-0.00,0.00,0.00,0.00,0.00,-0.10,-0.12,55,-1,0,-0,-0.0,-0.00,0.256,0.258,0.03
40.90,align,250.03,-0.03,0.262,1,1.6,0.1,-1.6,-0.1,0.11,-0.09,180,180,-1,-0.2,1.6,-0.0,-0.1,-0.00,-0.00,0.00,0.00,0.00,0.00,-0.09,-0.11,55,-1,0,-0,-0.0,-0.00,0.262,0.263,-0.07
41.00,align,250.01,-0.01,0.268,1,1.6,0.1,-1.6,-0.1,0.11,-0.09,180,180,-1,-0.2,1.6,-0.0,0.0,0.00,-0.00,0.00,0.00,0.00,0.00,-0.09,-0.11,55,-1,0,-0,-0.0,-0.00,0.268,0.270,-0.17
41.10,align,249.98,0.02,0.274,1,1.6,0.1,-1.6,-0.1,0.10,-0.09,180,180,-1,-0.2,1.6,-0.1,0.1,0.01,-0.00,0.00,0.00,0.00,0.00,-0.09,-0.11,55,-1,0,-0,-0.0,-0.00,0.274,0.278,-0.27
41.20,align,249.96,0.04,0.275,1,1.6,0.1,-1.6,-0.1,0.09,-0.08,180,180,-1,-0.2,1.6,-0.1,0.2,0.00,0.00,0.00,0.00,0.00,0.00,-0.09,-0.10,55,-1,0,-0,-0.0,-0.00,0.275,0.278,-0.28
41.30,align,249.96,0.04,0.267,1,1.6,0.1,-1.6,-0.1,0.09,-0.08,180,180,-1,-0.2,1.6,-0.0,0.3,0.00,0.01,0.00,0.00,0.00,0.00,-0.08,-0.09,55,-1,0,-0,-0.0,-0.00,0.267,0.271,-0.10
41.40,align,249.97,0.03,0.255,1,1.6,0.1,-1.6,-0.1,0.09,-0.08,180,180,-1,-0.2,1.5,0.0,0.4,0.01,0.01,0.00,0.00,0.00,0.00,-0.08,-0.09,55,-1,0,-0,-0.0,-0.00,0.255,0.261,0.13
41.50,align,250.00,-0.00,0.245,1,1.6,0.1,-1.6,-0.1,0.08,-0.08,180,180,-1,-0.2,1.5,-0.0,0.5,0.02,-0.01,0.00,0.00,0.00,0.00,-0.08,-0.08,55,-1,0,-0,-0.0,-0.00,0.245,0.255,0.30
41.60,align,250.03,-0.03,0.244,1,1.6,0.1,-1.6,-0.1,0.06,-0.08,180,180,-1,-0.2,1.5,-0.2,0.7,0.02,-0.02,0.00,0.00,0.00,0.00,-0.08,-0.06,55,-1,0,-0,-0.0,-0.00,0.244,0.260,0.29
41.70,align,250.06,-0.06,0.248,1,1.6,0.1,-1.6,-0.1,0.04,-0.07,180,180,-1,-0.2,1.5,-0.3,0.9,0.03,-0.02,0.00,0.00,0.00,0.00,-0.07,-0.05,55,-1,0,-0,-0.0,-0.00,0.248,0.268,0.19
41.80,align,250.06,-0.06,0.253,1,1.6,0.1,-1.6,-0.1,0.02,-0.06,180,180,-1,-0.1,1.4,-0.4,1.1,0.03,-0.02,0.00,0.00,0.00,0.00,-0.07,-0.04,55,-1,0,-0,-0.0,-0.00,0.253,0.276,0.08
41.90,align,250.06,-0.06,0.256,1,1.6,0.1,-1.6,-0.1,0.02,-0.06,180,180,-1,-0.1,1.4,-0.5,1.3,0.03,-0.02,0.00,0.00,0.00,0.00,-0.06,-0.02,55,-1,0,-0,-0.0,-0.00,0.256,0.276,0.01
42.00,align,250.06,-0.06,0.257,1,1.6,0.1,-1.6,-0.1,-0.04,-0.04,180,180,-1,-0.1,1.3,-0.5,1.4,0.02,-0.01,0.00,0.00,0.00,0.00,-0.05,0.01,55,-1,0,-0,-0.0,-0.00,0.257,0.270,-0.01
42.10,align,250.06,-0.06,0.258,1,1.6,0.1,-1.6,-0.1,-0.04,-0.04,180,180,-1,-0.1,1.2,-0.5,1.5,0.02,0.00,0.00,0.00,0.00,0.00,-0.04,0.04,55,-1,0,-0,-0.0,-0.00,0.258,0.267,-0.03
42.20,align,250.05,-0.05,0.260,1,1.6,0.0,-1.6,-0.0,-0.06,-0.03,180,180,-1,-0.0,1.1,-0.4,1.6,0.01,0.02,0.00,0.00,0.00,0.00,-0.03,0.06,55,-1,0,-0,-0.0,-0.00,0.260,0.271,-0.05
42.30,align,250.04,-0.04,0.261,1,1.6,0.0,-1.6,-0.0,-0.12,-0.02,180,180,-1,-0.0,1.0,-0.2,1.5,0.01,0.01,0.00,0.00,0.00,0.00,-0.02,0.09,55,-1,0,-0,-0.0,-0.00,0.261,0.268,-0.07
42.40,align,250.03,-0.03,0.262,1,1.6,0.0,-1.6,-0.0,-0.14,-0.01,180,180,-1,0.0,0.9,-0.2,1.5,-0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.12,55,-1,0,-0,-0.0,0.00,0.262,0.263,-0.09
42.50,align,250.02,-0.02,0.264,1,1.6,0.0,-1.6,-0.0,-0.17,-0.01,180,180,-1,0.0,0.9,-0.3,1.3,-0.01,-0.01,0.00,0.00,0.00,0.00,-0.01,0.14,55,-1,0,-0,-0.0,0.00,0.264,0.273,-0.11
42.60,align,250.00,-0.00,0.267,1,1.6,0.0,-1.6,-0.0,-0.17,-0.01,180,180,-1,0.0,0.8,-0.4,1.2,-0.01,-0.02,0.00,0.00,0.00,0.00,-0.01,0.17,55,-1,0,-0,-0.0,0.00,0.267,0.279,-0.16
42.70,align,249.98,0.02,0.271,1,1.5,0.0,-1.6,-0.0,-0.20,0.00,180,180,-1,0.0,0.7,-0.4,1.2,0.00,-0.01,0.00,0.00,0.00,0.00,-0.00,0.18,55,-1,0,-0,-0.0,0.00,0.271,0.277,-0.23
42.80,align,249.96,0.04,0.272,1,1.5,0.0,-1.5,-0.0,-0.22,0.01,180,180,-1,0.1,0.7,-0.3,1.2,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.20,55,-1,0,-0,0.0,0.00,0.272,0.279,-0.21
42.90,align,249.94,0.06,0.269,1,1.5,0.0,-1.5,-0.0,-0.24,0.01,180,180,-1,0.1,0.6,-0.1,1.2,0.02,0.03,0.00,0.00,0.00,0.00,0.01,0.22,55,-1,0,-0,0.0,-0.00,0.269,0.288,-0.15
43.00,align,249.94,0.06,0.265,1,1.5,0.0,-1.5,-0.0,-0.24,0.01,180,180,-1,0.1,0.5,0.1,1.2,0.01,0.03,0.00,0.00,0.00,0.00,0.01,0.24,55,-1,0,-0,0.0,-0.00,0.265,0.284,-0.05
43.10,align,249.95,0.05,0.259,1,1.4,0.0,-1.5,-0.0,-0.28,0.00,180,180,-1,0.1,0.4,0.2,1.3,0.02,0.01,0.00,0.00,0.00,0.00,0.01,0.26,55,-1,0,-0,-0.0,-0.00,0.259,0.271,0.06
43.20,align,249.97,0.03,0.255,1,1.4,0.0,-1.4,-0.0,-0.30,-0.01,180,180,-1,0.1,0.3,0.1,1.3,0.02,-0.01,0.00,0.00,0.00,0.00,0.00,0.28,55,-1,0,-0,-0.0,0.00,0.255,0.269,0.13
43.30,align,249.98,0.02,0.253,1,1.4,0.0,-1.4,-0.0,-0.32,-0.02,180,180,-1,0.0,0.3,-0.1,1.4,0.02,-0.04,0.00,0.00,0.00,0.00,-0.01,0.30,55,-1,0,-0,-0.0,0.00,0.253,0.275,0.16
43.40,align,250.00,-0.00,0.253,1,1.4,0.0,-1.4,-0.0,-0.32,-0.02,180,180,-1,-0.0,0.2,-0.3,1.3,0.01,-0.04,0.00,0.00,0.00,0.00,-0.02,0.32,55,-1,0,-0,-0.0,0.00,0.253,0.274,0.14
43.50,align,250.01,-0.01,0.254,1,1.3,0.0,-1.3,-0.0,-0.34,-0.02,180,180,-1,-0.0,0.1,-0.5,1.3,0.01,-0.03,0.00,0.00,0.00,0.00,-0.02,0.34,55,-1,0,0,-0.0,0.00,0.254,0.268,0.11
43.60,align,250.02,-0.02,0.254,1,1.3,0.0,-1.3,-0.0,-0.37,0.03,180,180,-1,0.1,0.0,-0.5,1.1,-0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.36,55,-1,0,0,-0.0,0.00,0.254,0.260,0.09
43.70,align,250.03,-0.03,0.255,1,1.2,0.0,-1.3,-0.0,-0.39,0.05,180,180,-1,0.1,-0.0,-0.4,1.0,-0.01,0.01,0.00,0.00,0.00,0.00,0.03,0.37,55,-1,0,0,-0.1,0.00,0.255,0.262,0.07
43.80,align,250.02,-0.02,0.258,1,1.2,0.1,-1.2,-0.0,-0.39,0.06,180,180,-1,0.2,-0.1,-0.3,0.8,-0.01,0.01,0.00,0.00,0.00,0.00,0.05,0.39,55,-1,0,0,-0.0,0.00,0.258,0.268,0.02
43.90,align,250.01,-0.01,0.263,1,1.2,0.1,-1.2,-0.1,-0.39,0.06,180,180,-1,0.2,-0.1,-0.1,0.7,-0.01,0.02,0.00,0.00,0.00,0.00,0.06,0.39,55,-1,0,0,-0.0,0.00,0.263,0.274,-0.08
44.00,align,249.98,0.02,0.268,1,1.1,0.1,-1.2,-0.1,-0.40,0.07,180,180,-1,0.3,-0.2,-0.0,0.6,0.00,0.01,0.00,0.00,0.00,0.00,0.07,0.40,55,-1,0,0,-0.0,0.00,0.268,0.274,-0.15
44.10,align,249.98,0.02,0.267,1,1.1,0.1,-1.1,-0.1,-0.40,0.07,180,180,-1,0.3,-0.2,-0.0,0.6,0.01,-0.01,0.00,0.00,0.00,0.00,0.07,0.40,55,-1,0,0,-0.0,0.00,0.267,0.275,-0.14
44.20,align,249.98,0.02,0.264,1,1.1,0.1,-1.1,-0.1,-0.40,0.07,180,180,-1,0.3,-0.2,-0.2,0.6,0.02,-0.03,0.00,0.00,0.00,0.00,0.07,0.40,55,-1,0,0,-0.0,0.00,0.264,0.285,-0.08
44.30,align,249.98,0.02,0.261,1,1.0,0.1,-1.0,-0.1,-0.41,0.08,180,180,-1,0.3,-0.3,-0.5,0.6,0.01,-0.04,0.00,0.00,0.00,0.00,0.08,0.41,55,-1,0,0,-0.0,0.00,0.261,0.282,-0.01
44.40,align,249.99,0.01,0.258,1,1.0,0.1,-1.0,-0.1,-0.41,0.08,180,180,-1,0.3,-0.3,-0.6,0.5,0.00,-0.03,0.00,0.00,0.00,0.00,0.08,0.41,55,-1,0,0,-0.0,0.00,0.258,0.271,0.05
44.50,align,250.00,-0.00,0.254,1,1.0,0.1,-1.0,-0.1,-0.42,0.10,180,180,-1,0.4,-0.3,-0.5,0.5,0.01,-0.01,0.00,0.00,0.00,0.00,0.10,0.42,55,-1,0,0,0.0,0.00,0.254,0.259,0.11
44.60,align,250.02,-0.02,0.250,1,0.9,0.1,-0.9,-0.1,-0.42,0.12,180,180,-1,0.5,-0.4,-0.3,0.5,0.01,0.02,0.00,0.00,0.00,0.00,0.12,0.42,55,-1,0,0,0.0,0.00,0.250,0.265,0.18
44.70,align,250.03,-0.03,0.250,1,0.8,0.1,-0.9,-0.1,-0.42,0.14,180,180,-1,0.5,-0.4,-0.0,0.5,0.02,0.04,0.00,0.00,0.00,0.00,0.13,0.42,55,-1,0,0,0.0,0.00,0.250,0.272,0.18
44.80,align,250.02,-0.02,0.255,1,0.8,0.2,-0.8,-0.1,-0.42,0.13,180,180,-1,0.5,-0.4,0.3,0.5,0.02,0.04,0.00,0.00,0.00,0.00,0.14,0.42,55,-1,0,0,0.0,0.00,0.255,0.280,0.07
44.90,align,250.02,-0.02,0.258,1,0.8,0.2,-0.8,-0.2,-0.42,0.13,180,180,-1,0.5,-0.5,0.5,0.6,0.02,0.03,0.00,0.00,0.00,0.00,0.13,0.42,55,-1,0,0,0.0,0.00,0.258,0.280,-0.00
45.00,align,250.02,-0.02,0.260,1,0.7,0.2,-0.7,-0.2,-0.42,0.07,180,180,-1,0.4,-0.5,0.6,0.5,0.01,0.02,0.00,0.00,0.00,0.00,0.11,0.42,55,-1,0,0,0.0,0.00,0.260,0.271,-0.02
45.10,descend,250.01,-0.01,0.001,1,0.7,0.2,-0.7,-0.2,-0.42,0.03,180,180,-1,0.3,-0.5,0.6,0.5,0.00,-0.01,0.00,0.00,0.00,0.00,0.07,0.42,55,-1,1,0,0.1,0.00,0.001,0.001,-0.04
45.20,descend,249.99,-183.99,0.000,1,0.7,0.2,-0.7,-0.2,-0.42,0.03,180,180,-1,0.2,-0.6,0.4,0.3,-0.00,-0.03,0.00,0.00,0.00,0.00,0.03,0.42,55,-1,1,0,0.1,-0.00,0.000,0.000,-0.06
45.30,descend,249.89,-183.89,0.000,1,0.6,0.2,-0.6,-0.2,-0.41,0.00,180,180,-1,0.2,-0.6,0.2,0.2,-0.01,-0.04,0.00,0.00,0.00,0.00,0.02,0.42,55,-1,1,0,0.1,-0.00,0.000,0.000,-0.62
45.40,descend,249.83,-183.83,0.000,1,0.5,0.2,-0.6,-0.2,-0.40,-0.00,180,180,-1,0.1,-0.6,-0.2,0.0,-0.02,-0.06,0.00,0.00,0.00,0.00,0.00,0.41,55,-1,1,0,0.1,-0.00,0.000,0.000,-0.76
45.50,descend,249.69,-183.69,0.000,1,0.5,0.2,-0.5,-0.2,-0.39,0.01,180,180,-1,0.1,-0.6,-0.6,-0.2,-0.02,-0.07,0.00,0.00,0.00,0.00,-0.00,0.40,55,-1,1,0,0.1,-0.00,0.000,0.000,-1.13
45.60,descend,249.49,-183.49,0.000,1,0.5,0.2,-0.5,-0.2,-0.39,0.02,180,180,-1,0.2,-0.6,-1.0,-0.4,-0.03,-0.07,0.00,0.00,0.00,0.00,0.01,0.39,55,-1,1,0,0.1,-0.00,0.000,0.000,-1.70
45.70,descend,249.12,-183.12,0.000,1,0.4,0.2,-0.5,-0.2,-0.38,0.02,180,180,-1,0.2,-0.6,-1.4,-0.7,-0.03,-0.08,0.00,0.00,0.00,0.00,0.02,0.39,55,-1,1,0,0.1,-0.00,0.000,0.000,-2.48
45.80,descend,248.70,-182.70,0.000,1,0.4,0.2,-0.4,-0.2,-0.37,0.02,180,180,-1,0.2,-0.6,-1.8,-0.9,-0.03,-0.08,0.00,0.00,0.00,0.00,0.02,0.38,55,-1,1,0,0.1,-0.00,0.000,0.000,-3.47
45.90,descend,248.45,-182.45,0.000,1,0.4,0.2,-0.4,-0.2,-0.37,0.02,180,180,-1,0.2,-0.6,-2.2,-1.2,-0.04,-0.09,0.00,0.00,0.00,0.00,0.02,0.37,55,-1,1,0,0.1,-0.00,0.000,0.000,-4.53
46.00,descend,247.71,-181.71,0.000,1,0.3,0.2,-0.3,-0.2,-0.36,0.01,180,180,-1,0.2,-0.6,-2.6,-1.4,-0.04,-0.09,0.00,0.00,0.00,0.00,0.02,0.36,55,-1,1,0,0.1,-0.00,0.000,0.000,-5.58
46.10,descend,247.18,-181.18,0.000,1,0.3,0.2,-0.3,-0.2,-0.36,0.01,180,180,-1,0.2,-0.6,-3.0,-1.6,-0.04,-0.09,0.00,0.00,0.00,0.00,0.01,0.36,55,-1,1,0,0.1,-0.00,0.000,0.000,-6.62
46.20,descend,245.97,-179.97,0.000,1,0.2,0.2,-0.3,-0.2,-0.35,0.01,180,180,-1,0.2,-0.6,-3.3,-1.9,-0.04,-0.10,0.00,0.00,0.00,0.00,0.01,0.35,55,-1,1,0,0.1,-0.00,0.000,0.000,-7.65
46.30,descend,245.51,-179.51,0.000,1,0.2,0.2,-0.2,-0.2,-0.35,0.01,180,180,-1,0.2,-0.6,-3.7,-2.1,-0.04,-0.10,0.00,0.00,0.00,0.00,0.01,0.35,55,-1,1,0,0.1,-0.00,0.000,0.000,-8.67
46.40,descend,244.52,-178.52,0.000,1,0.2,0.2,-0.2,-0.2,-0.34,0.00,180,180,-1,0.1,-0.6,-4.1,-2.3,-0.04,-0.10,0.00,0.00,0.00,0.00,-0.00,0.34,55,-1,1,0,0.1,-0.00,0.000,0.000,-9.68
46.50,descend,243.15,-177.15,0.000,1,0.1,0.2,-0.2,-0.2,-0.34,-0.02,180,180,-1,0.1,-0.6,-4.5,-2.5,-0.05,-0.11,0.00,0.00,0.00,0.00,-0.01,0.34,55,-1,1,0,0.1,-0.00,0.000,0.000,-10.68
46.60,descend,241.62,-175.62,0.000,1,0.1,0.2,-0.1,-0.2,-0.34,-0.03,180,180,-1,0.1,-0.6,-4.9,-2.7,-0.05,-0.11,0.00,0.00,0.00,0.00,-0.02,0.34,55,-1,1,0,0.1,-0.00,0.000,0.000,-11.67
46.70,descend,240.63,-174.63,0.000,1,0.1,0.2,-0.1,-0.2,-0.34,-0.04,180,180,-1,0.1,-0.7,-5.3,-3.0,-0.05,-0.12,0.00,0.00,0.00,0.00,-0.03,0.34,55,-1,1,0,0.1,-0.00,0.000,0.000,-12.65
46.80,descend,239.58,-173.58,0.000,1,0.1,0.2,-0.1,-0.2,-0.34,-0.04,180,180,-1,0.0,-0.7,-5.6,-3.2,-0.05,-0.12,0.00,0.00,0.00,0.00,-0.04,0.34,55,-1,1,0,0.1,-0.00,0.000,0.000,-13.62
46.90,descend,237.72,-171.72,0.000,1,0.0,0.2,-0.0,-0.2,-0.34,-0.07,180,180,-1,-0.0,-0.7,-6.0,-3.4,-0.05,-0.12,0.00,0.00,0.00,0.00,-0.05,0.34,55,-1,1,0,0.1,-0.00,0.000,0.000,-14.58
47.00,descend,236.13,-170.13,0.000,1,-0.0,0.2,-0.0,-0.2,-0.34,-0.09,180,180,-1,-0.1,-0.7,-6.4,-3.6,-0.06,-0.13,0.00,0.00,0.00,0.00,-0.07,0.34,55,-1,1,0,0.1,-0.00,0.000,0.000,-15.53
47.10,descend,234.00,-168.00,0.000,1,-0.0,0.2,0.0,-0.2,-0.34,-0.09,180,180,-1,-0.1,-0.8,-6.8,-3.8,-0.06,-0.13,0.00,0.00,0.00,0.00,-0.09,0.34,55,-1,1,0,0.1,-0.00,0.000,0.000,-16.47
47.20,descend,233.11,-167.11,0.000,1,-0.1,0.1,0.1,-0.2,-0.35,-0.13,180,180,-1,-0.2,-0.8,-7.2,-4.0,-0.06,-0.14,0.00,0.00,0.00,0.00,-0.11,0.35,55,-1,1,0,0.0,-0.00,0.000,0.000,-17.40
47.30,descend,231.26,-165.26,0.000,1,-0.1,0.1,0.1,-0.1,-0.35,-0.13,180,180,-1,-0.3,-0.8,-7.5,-4.2,-0.06,-0.14,0.00,0.00,0.00,0.00,-0.13,0.35,55,-1,1,0,0.0,0.00,0.000,0.000,-18.32
47.40,descend,228.82,-162.82,0.000,1,-0.2,0.1,0.1,-0.1,-0.37,-0.18,180,180,-1,-0.3,-0.9,-7.9,-4.4,-0.06,-0.14,0.00,0.00,0.00,0.00,-0.15,0.36,55,-1,1,0,-0.0,0.00,0.000,0.000,-19.23
47.50,descend,226.24,-160.24,0.000,1,-0.2,0.1,0.2,-0.1,-0.38,-0.21,180,180,-1,-0.4,-0.9,-8.3,-4.7,-0.07,-0.15,0.00,0.00,0.00,0.00,-0.18,0.37,55,-1,1,0,-0.0,0.00,0.000,0.000,-20.13
47.60,descend,224.07,-158.07,0.000,1,-0.2,0.1,0.2,-0.1,-0.38,-0.21,180,180,-1,-0.5,-1.0,-8.7,-4.9,-0.07,-0.15,0.00,0.00,0.00,0.00,-0.21,0.38,55,-1,1,0,-0.0,0.00,0.000,0.000,-21.02
47.70,descend,222.96,-156.96,0.000,1,-0.2,0.1,0.2,-0.1,-0.39,-0.24,180,180,-1,-0.6,-1.0,-9.1,-5.1,-0.07,-0.16,0.01,0.00,0.00,0.00,-0.24,0.39,55,-1,1,0,-0.0,0.00,0.000,0.000,-21.90
47.80,descend,220.66,-154.66,0.000,1,-0.3,0.0,0.3,-0.0,-0.42,-0.31,180,180,-1,-0.8,-1.1,-9.5,-5.3,-0.07,-0.16,0.03,0.00,0.00,0.00,-0.27,0.40,55,-1,1,0,-0.1,0.00,0.000,0.000,-22.78
47.90,descend,218.28,-152.28,0.000,1,-0.3,0.0,0.3,-0.0,-0.42,-0.31,180,180,-1,-0.9,-1.2,-10.0,-5.5,-0.08,-0.17,0.04,0.00,0.00,0.00,-0.31,0.42,55,-1,1,0,-0.1,0.00,0.000,0.000,-23.64
48.00,descend,215.81,-149.81,0.000,1,-0.4,-0.1,0.4,0.0,-0.45,-0.40,180,180,-1,-1.0,-1.2,-10.4,-5.8,-0.08,-0.18,0.06,0.00,0.00,0.00,-0.35,0.43,55,-1,1,0,-0.1,0.01,0.000,0.000,-24.49
48.10,descend,213.26,-147.26,0.000,1,-0.5,-0.1,0.4,0.1,-0.47,-0.44,180,180,-1,-1.2,-1.3,-10.8,-6.0,-0.08,-0.18,0.08,0.00,0.00,0.00,-0.40,0.45,55,-1,1,0,-0.2,0.01,0.000,0.000,-25.33
48.20,descend,210.63,-144.63,0.000,1,-0.5,-0.1,0.5,0.1,-0.47,-0.44,180,180,-1,-1.4,-1.4,-11.3,-6.2,-0.08,-0.19,0.09,0.00,0.00,0.00,-0.44,0.47,55,-1,1,0,-0.2,0.01,0.000,0.000,-26.16
48.30,descend,207.91,-141.91,0.000,1,-0.6,-0.2,0.5,0.2,-0.51,-0.55,180,180,-1,-1.6,-1.5,-11.7,-6.5,-0.09,-0.20,0.11,0.00,0.00,0.00,-0.50,0.49,55,-1,1,0,-0.2,0.01,0.000,0.000,-26.98
48.40,descend,203.69,-137.69,0.000,1,-0.6,-0.3,0.6,0.2,-0.54,-0.61,180,179,-1,-1.8,-1.6,-12.2,-6.7,-0.09,-0.20,0.13,0.00,0.00,0.00,-0.55,0.51,55,-1,1,0,-0.3,0.01,0.000,0.000,-27.80
48.50,descend,202.24,-136.24,0.000,1,-0.6,-0.3,0.6,0.3,-0.54,-0.61,180,179,-1,-2.0,-1.7,-12.7,-7.0,-0.09,-0.21,0.15,0.00,0.00,0.00,-0.61,0.54,55,-1,1,0,-0.3,0.01,0.000,0.000,-28.60
48.60,descend,197.78,-131.78,0.250,1,-0.7,-0.4,0.7,0.3,-0.60,-0.74,180,179,-1,-2.2,-1.8,-13.2,-7.2,-0.10,-0.22,0.17,0.00,0.00,0.00,-0.68,0.56,55,-1,0,0,-0.3,0.01,0.250,0.376,-29.39
48.70,descend,195.48,-129.48,0.250,1,-0.8,-0.5,0.7,0.4,-0.63,-0.81,180,179,-1,-2.5,-2.0,-13.8,-7.5,-0.10,-0.23,0.18,0.00,0.00,0.00,-0.74,0.59,55,-1,0,0,-0.4,0.02,0.250,0.381,-30.17
48.80,descend,192.35,-126.35,0.250,1,-0.9,-0.6,0.8,0.5,-0.64,-0.84,179,179,-1,-2.7,-2.1,-14.3,-7.8,-0.10,-0.23,0.20,0.00,0.00,0.00,-0.82,0.62,55,-1,0,1,-0.3,0.02,0.250,0.385,-30.94
48.90,descend,189.97,-123.97,0.250,1,-0.9,-0.6,0.9,0.6,-0.64,-0.84,179,179,-1,-2.9,-2.2,-14.7,-8.0,-0.10,-0.22,0.22,0.00,0.00,0.00,-0.85,0.63,55,-1,0,1,-0.3,0.02,0.250,0.378,-31.58
49.00,descend,185.15,-119.15,0.250,1,-1.0,-0.7,0.9,0.6,-0.57,-0.69,179,179,-1,-2.8,-2.2,-14.9,-8.1,-0.09,-0.19,0.23,0.00,0.00,0.00,-0.81,0.61,55,-1,0,1,0.1,0.02,0.250,0.359,-32.02
49.10,descend,183.54,-117.54,0.250,1,-1.0,-0.8,1.0,0.7,-0.47,-0.49,179,179,-1,-2.5,-2.0,-14.6,-8.0,-0.06,-0.13,0.22,0.00,0.00,0.00,-0.70,0.56,55,-1,0,1,0.7,0.01,0.250,0.324,-32.27
49.20,descend,180.31,-114.31,0.250,1,-1.0,-0.8,1.0,0.8,-0.47,-0.49,179,179,-1,-2.0,-1.8,-13.8,-7.6,-0.02,-0.05,0.19,0.00,0.00,0.00,-0.49,0.47,55,-1,0,1,0.7,0.00,0.250,0.277,-32.27
49.30,descend,177.10,-111.10,0.000,1,-1.1,-0.8,1.1,0.8,-0.34,-0.21,179,179,-1,-1.2,-1.4,-12.5,-7.0,0.02,0.04,0.14,0.00,0.00,0.00,-0.22,0.34,55,-1,1,1,1.2,-0.01,0.000,0.000,-32.05
49.40,descend,173.90,-107.90,0.000,1,-1.1,-0.8,1.1,0.8,-0.22,0.04,179,179,-1,-0.4,-1.1,-10.9,-6.3,0.04,0.09,0.08,0.00,0.00,0.00,0.03,0.22,55,-1,1,1,1.5,-0.01,0.000,0.000,-31.79
49.50,descend,169.89,-103.89,0.000,1,-1.1,-0.8,1.1,0.8,-0.13,0.20,179,179,-1,-0.3,-1.0,-9.2,-5.4,0.06,0.13,0.02,0.00,0.00,0.00,0.08,0.20,55,-1,1,1,1.8,-0.02,0.000,0.000,-32.03
49.60,descend,167.48,-101.48,0.000,1,-1.1,-0.8,1.1,0.8,-0.11,0.23,179,180,-1,0.1,-0.9,-7.4,-4.5,0.09,0.15,0.00,0.00,0.00,0.00,0.20,0.13,55,-1,1,1,1.9,-0.02,0.000,0.000,-31.87
49.70,descend,164.27,-98.27,0.000,1,-1.1,-0.8,1.1,0.8,-0.11,0.23,179,180,-1,0.2,-0.8,-5.6,-3.6,0.10,0.17,0.00,0.00,0.00,0.00,0.23,0.11,55,-1,1,1,1.9,-0.03,0.000,0.000,-31.91
49.80,descend,160.20,-94.20,0.000,1,-1.2,-0.7,1.2,0.7,-0.13,0.19,180,180,-1,0.2,-0.8,-3.8,-2.7,0.11,0.18,0.00,0.00,0.00,0.00,0.22,0.11,55,-1,1,0,1.9,-0.03,0.000,0.000,-32.17
