t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv
20.10,dash,253.42,-3.42,0.250,1,-45.4,844.1,45.4,355.9,15.80,74.20,65,115,-1,-24.4,45.7,-34.9,47.1,0.06,0.05,1.00,0.00,0.00,0.00,-16.88,73.96,58,-1,0,3,3.9,-0.02,0.250,0.297,-0.08
20.20,dash,253.41,-3.41,0.250,1,-42.3,858.9,43.8,348.5,15.13,74.03,69,115,-1,-24.3,45.0,-33.3,47.2,0.08,0.05,1.00,0.00,0.00,0.00,-12.40,74.74,58,-1,0,3,3.2,-0.01,0.250,0.301,-0.08
20.30,dash,253.38,-3.38,0.250,1,-40.8,866.3,42.3,341.1,14.68,73.85,72,115,-1,-24.2,44.3,-31.8,47.3,0.10,0.04,1.00,0.00,0.00,0.00,-8.27,75.10,58,-1,0,3,2.9,-0.01,0.250,0.304,-0.12
20.40,dash,253.34,-3.34,0.250,1,-39.4,873.7,40.8,333.7,14.19,73.63,78,129,-1,-24.2,43.6,-30.6,47.5,0.11,0.02,1.00,0.00,0.00,0.00,-0.39,75.29,58,-1,0,3,2.5,-0.01,0.250,0.303,-0.19
20.50,dash,253.31,-3.31,0.250,1,-38.0,881.0,39.4,326.3,13.66,73.43,84,129,-1,-24.4,43.0,-29.6,47.5,0.11,0.02,1.00,0.00,0.00,0.00,6.71,74.68,58,-1,0,3,1.9,0.00,0.250,0.299,-0.27
20.60,dash,253.27,-3.27,0.250,1,-36.7,888.4,38.0,319.0,13.10,73.28,89,129,-1,-24.5,42.2,-28.6,47.3,0.09,0.02,1.00,0.00,0.00,0.00,12.92,73.57,58,-1,0,2,1.3,0.01,0.250,0.293,-0.32
20.70,dash,253.24,-3.24,0.250,1,-35.4,895.7,36.7,311.6,12.51,73.10,94,129,-1,-24.7,41.5,-27.7,47.0,0.07,0.02,1.00,0.00,0.00,0.00,18.24,72.17,58,-1,0,2,0.9,0.02,0.250,0.288,-0.37
20.80,dash,253.22,-3.22,0.250,1,-35.4,895.7,35.4,304.3,12.51,73.10,99,134,-1,-24.9,40.6,-26.8,46.4,0.05,0.03,1.00,0.00,0.00,0.00,24.13,70.13,58,-1,0,2,0.9,0.03,0.250,0.283,-0.38
20.90,dash,253.20,-3.20,0.250,1,-33.0,910.3,34.2,297.0,11.37,72.75,104,134,-1,-25.1,39.8,-25.9,45.7,0.03,0.04,1.00,0.00,0.00,0.00,29.05,68.00,58,-1,0,2,0.2,0.03,0.250,0.279,-0.38
21.00,dash,253.18,-3.18,0.250,1,-31.9,917.5,33.0,289.7,10.83,72.47,108,134,-1,-25.4,38.9,-25.2,44.9,0.02,0.04,1.00,0.00,0.00,0.00,33.06,65.80,58,-1,0,2,0.1,0.04,0.250,0.275,-0.38
21.10,dash,253.16,-3.16,0.250,1,-31.9,917.5,31.9,282.5,10.83,72.47,111,134,-1,-25.6,38.1,-24.6,44.0,0.02,0.03,1.00,0.00,0.00,0.00,36.25,63.68,58,-1,0,2,0.1,0.04,0.250,0.270,-0.40
21.20,dash,253.15,-3.15,0.250,1,-30.9,924.7,30.9,275.3,10.31,72.18,114,133,-1,-25.9,37.3,-24.3,43.2,0.02,0.02,1.00,0.00,0.00,0.00,38.54,61.90,58,-1,0,2,0.4,0.03,0.250,0.264,-0.39
21.30,dash,253.13,-3.13,0.250,1,-29.0,939.1,29.9,268.1,9.35,71.50,116,133,-1,-26.2,36.4,-24.3,42.3,0.02,-0.00,1.00,0.00,0.00,0.00,40.26,60.32,58,-1,0,1,1.2,0.01,0.250,0.260,-0.37
21.40,dash,253.12,-3.12,0.250,1,-28.1,946.2,29.0,260.9,8.94,71.13,118,133,-1,-26.6,35.5,-24.5,41.5,0.03,-0.02,1.00,0.00,0.00,0.00,41.52,58.95,58,-1,0,1,1.4,-0.00,0.250,0.273,-0.35
21.50,dash,253.10,-3.10,0.250,1,-27.2,953.3,28.1,253.8,8.56,70.75,119,133,-1,-26.9,34.6,-24.9,40.9,0.06,-0.04,1.00,0.00,0.00,0.00,42.41,57.80,58,-1,0,1,1.5,-0.01,0.250,0.288,-0.36
21.60,dash,253.09,-3.09,0.250,1,-27.2,953.3,27.2,246.7,8.56,70.75,120,130,-1,-27.2,33.7,-25.4,40.2,0.07,-0.05,1.00,0.00,0.00,0.00,42.35,57.32,58,-1,0,0,1.5,-0.02,0.250,0.296,-0.34
21.70,dash,253.08,-3.08,0.250,1,-25.6,967.4,26.4,239.6,7.89,70.14,120,130,-1,-27.4,32.6,-25.9,39.6,0.07,-0.05,1.00,0.00,0.00,0.00,42.19,57.01,58,-1,0,0,1.4,-0.03,0.250,0.299,-0.29
21.80,dash,253.08,-3.08,0.250,1,-24.8,974.4,25.6,232.6,7.61,69.85,120,130,-1,-27.6,31.6,-26.3,38.9,0.07,-0.05,1.00,0.00,0.00,0.00,41.96,56.75,58,-1,0,-0,1.3,-0.03,0.250,0.299,-0.24
21.90,dash,253.08,-3.08,0.250,1,-24.8,974.4,24.8,225.6,7.61,69.85,120,130,-1,-27.7,30.5,-26.7,38.2,0.07,-0.04,1.00,0.00,0.00,0.00,41.69,56.56,58,-1,0,-1,1.3,-0.04,0.250,0.297,-0.19
22.00,dash,253.08,-3.08,0.250,1,-23.3,988.3,24.1,218.7,7.17,69.26,120,127,-1,-27.8,29.4,-26.9,37.4,0.07,-0.04,1.00,0.00,0.00,0.00,40.75,56.86,58,-1,0,-1,0.9,-0.04,0.250,0.293,-0.14
22.10,dash,253.10,-3.10,0.250,1,-23.3,988.3,23.3,211.7,7.17,69.26,119,127,-1,-27.9,28.3,-27.1,36.5,0.07,-0.03,1.00,0.00,0.00,0.00,39.90,57.06,58,-1,0,-1,0.9,-0.04,0.250,0.289,-0.09
22.20,dash,253.11,-3.11,0.250,1,-22.6,995.2,22.6,204.8,6.98,68.97,119,127,-1,-27.9,27.2,-27.1,35.6,0.07,-0.02,1.00,0.00,0.00,0.00,39.17,57.20,58,-1,0,-1,0.5,-0.04,0.250,0.284,-0.04
22.30,dash,253.16,-3.16,0.250,1,-21.3,1008.9,21.9,198.0,6.69,68.36,118,127,-1,-27.8,26.2,-27.1,34.6,0.06,-0.01,1.00,0.00,0.00,0.00,38.53,57.22,58,-1,0,-2,-0.6,-0.03,0.250,0.279,0.03
22.40,dash,253.20,-3.20,0.250,1,-20.6,1015.7,21.3,191.1,6.57,68.07,117,124,-1,-27.6,25.1,-27.0,33.5,0.06,-0.00,1.00,0.00,0.00,0.00,37.40,57.61,58,-1,0,-2,-1.2,-0.02,0.250,0.273,0.12
22.50,dash,253.23,-3.23,0.250,1,-20.6,1015.7,20.6,184.3,6.57,68.07,117,124,-1,-27.4,24.0,-26.9,32.3,0.04,-0.00,0.97,0.00,0.00,0.00,36.47,57.85,58,-1,0,-2,-1.2,-0.01,0.250,0.268,0.26
22.60,dash,253.30,-3.30,0.250,1,-20.0,1022.5,20.0,177.5,6.48,67.76,116,124,-1,-27.2,22.9,-26.8,31.1,0.03,-0.01,0.94,0.00,0.00,0.00,35.69,57.97,58,-1,0,-2,-1.5,-0.00,0.250,0.264,0.42
22.70,dash,253.43,-3.43,0.250,1,-18.7,1036.0,19.3,170.8,6.39,67.02,116,124,-1,-26.9,21.8,-26.8,29.7,0.02,-0.01,0.91,0.00,0.00,0.00,35.07,57.98,58,-1,0,-2,-1.9,0.00,0.250,0.262,0.55
22.80,dash,253.47,-3.47,0.250,1,-18.7,1036.0,18.7,164.0,6.39,67.02,115,120,-1,-26.6,20.8,-26.8,28.4,0.02,-0.02,0.88,0.00,0.00,0.00,33.76,58.24,58,-1,0,-2,-1.9,0.01,0.250,0.268,0.63
22.90,dash,253.61,-3.61,0.250,1,-17.4,1049.2,18.0,157.4,6.43,66.01,114,120,-1,-26.3,19.8,-26.9,27.2,0.03,-0.04,0.86,0.00,0.00,0.00,32.65,58.27,58,-1,0,-2,-2.2,0.01,0.250,0.281,0.67
23.00,dash,253.68,-3.68,0.250,1,-16.7,1055.8,17.4,150.8,6.50,65.52,113,120,-1,-25.9,18.9,-27.1,26.0,0.04,-0.06,0.84,0.00,0.00,0.00,31.76,58.22,58,-1,0,-1,-2.2,0.02,0.250,0.290,0.75
23.10,dash,253.76,-3.76,0.250,1,-16.7,1055.8,16.7,144.2,6.50,65.52,112,120,-1,-25.5,17.9,-27.3,24.9,0.05,-0.06,0.83,0.00,0.00,0.00,31.05,58.06,58,-1,0,-1,-2.2,0.02,0.250,0.295,0.87
23.20,dash,253.88,-3.88,0.250,1,-16.1,1062.3,16.1,137.7,6.62,65.04,111,116,-1,-25.0,16.8,-27.4,23.9,0.05,-0.07,0.81,0.00,0.00,0.00,29.85,58.16,58,-1,0,-1,-2.2,0.02,0.250,0.298,0.98
23.30,dash,254.07,-4.07,0.250,1,-14.7,1075.2,15.4,131.2,6.92,64.07,110,116,-1,-24.4,15.8,-27.4,22.7,0.05,-0.07,0.79,0.00,0.00,0.00,28.91,58.12,58,-1,0,-1,-2.2,0.02,0.250,0.298,1.08
23.40,dash,254.21,-4.21,0.250,1,-14.0,1081.6,14.7,124.8,7.10,63.54,110,116,-1,-23.9,14.7,-27.4,21.6,0.05,-0.07,0.77,0.00,0.00,0.00,28.19,57.95,58,-1,0,-1,-2.3,0.03,0.250,0.296,1.17
23.50,brake,254.28,-4.28,0.250,1,-14.0,1081.6,0.0,0.0,7.10,63.54,109,116,-1,-17.9,8.7,-27.3,20.5,0.11,-0.13,0.75,0.00,0.00,0.00,27.65,57.65,58,-1,0,-1,-2.3,0.03,0.250,0.346,1.26
23.60,brake,254.51,-4.51,0.250,1,-13.3,1087.9,0.0,0.0,7.29,63.02,108,113,-1,-11.9,2.7,-27.1,19.3,0.17,-0.20,0.73,0.00,0.00,0.00,26.87,57.47,58,-1,0,-1,-2.4,0.04,0.250,0.395,1.34
23.70,brake,254.67,-4.67,0.250,1,-11.8,1100.4,0.0,0.0,7.72,61.92,108,113,-1,-5.9,-3.3,-26.6,17.9,0.21,-0.24,0.69,0.00,0.00,0.00,26.33,57.17,58,-1,0,-0,-2.5,0.04,0.250,0.427,1.42
23.80,brake,254.83,-4.83,0.250,1,-11.0,1106.5,0.0,0.0,7.95,61.35,108,113,-1,0.1,-9.3,-25.8,16.2,0.22,-0.24,0.65,0.00,0.00,0.00,26.03,56.71,58,-1,0,-0,-2.6,0.04,0.250,0.434,1.46
23.90,brake,254.92,-4.92,0.250,1,-10.2,1112.6,0.0,0.0,8.17,60.73,107,113,-1,6.1,-15.3,-24.4,14.1,0.20,-0.21,0.58,0.00,0.00,0.00,25.96,56.15,58,-1,0,-0,-2.7,0.05,0.250,0.413,1.46
24.00,brake,255.12,-5.12,0.250,1,-9.4,1118.6,0.0,0.0,8.39,60.12,107,112,-1,12.1,-21.3,-22.4,11.4,0.15,-0.14,0.49,0.00,0.00,0.00,25.97,55.51,58,-1,0,0,-2.9,0.06,0.250,0.369,1.46
24.10,brake,255.28,-5.28,0.250,1,-9.4,1118.6,0.0,0.0,8.39,60.12,108,112,-1,13.7,-27.3,-19.8,8.2,0.10,-0.02,0.37,0.00,0.00,0.00,26.20,54.75,58,-1,0,0,-2.9,0.07,0.250,0.299,1.49
24.20,brake,255.46,-5.46,0.250,1,-7.6,1130.5,0.0,0.0,8.74,58.58,108,112,-1,13.7,-33.3,-16.8,4.7,0.05,0.10,0.25,0.00,0.00,0.00,26.56,53.84,58,-1,0,1,-4.6,0.08,0.250,0.310,1.49
24.30,brake,255.53,-5.53,0.000,1,-6.7,1136.2,0.0,0.0,8.86,57.70,109,112,-1,13.7,-39.3,-13.6,0.9,0.01,0.19,0.12,0.00,0.00,0.00,26.94,52.75,58,-1,1,1,-5.7,0.11,0.000,0.000,1.51
24.40,brake,255.64,-5.64,0.000,1,-6.7,1136.2,0.0,0.0,8.86,57.70,109,111,-1,13.5,-42.9,-10.6,-2.9,-0.02,0.20,0.03,0.00,0.00,0.00,27.18,51.66,58,-1,1,1,-5.7,0.14,0.000,0.000,1.59
24.50,brake,255.71,-5.71,0.000,1,-5.9,1141.9,0.0,0.0,8.79,56.56,109,111,-1,13.2,-43.0,-8.0,-6.6,-0.04,0.17,0.01,0.00,0.00,0.00,27.16,50.38,58,-1,1,2,-6.9,0.18,0.000,0.000,1.07
24.60,brake,255.74,-5.74,0.000,1,-4.1,1153.0,0.0,0.0,8.64,54.23,110,111,-1,12.8,-43.1,-5.8,-10.3,-0.06,0.11,0.06,0.00,0.00,0.00,27.13,49.11,58,-1,1,3,-7.4,0.20,0.000,0.000,0.92
24.70,brake,255.68,-5.68,0.000,1,-3.3,1158.3,0.0,0.0,8.49,53.04,110,111,-1,12.4,-43.3,-4.0,-13.8,-0.06,0.05,0.14,0.00,0.00,0.00,26.98,47.83,58,-1,1,3,-7.3,0.21,0.000,0.000,0.50
24.80,brake,255.54,-5.54,0.250,1,-3.3,1158.3,0.0,0.0,8.49,53.04,110,108,-1,12.0,-43.4,-2.5,-17.2,-0.05,0.01,0.25,0.00,0.00,0.00,26.34,46.82,58,-1,0,4,-7.3,0.22,0.251,0.276,-0.17
24.90,brake,255.42,-5.42,0.250,1,-1.6,1168.6,0.0,0.0,8.15,50.84,110,108,-1,11.6,-43.5,-1.3,-20.5,-0.05,-0.02,0.35,0.00,0.00,0.00,25.73,45.84,58,-1,0,4,-7.6,0.23,0.251,0.277,-1.10
25.00,brake,254.92,-4.92,0.250,1,-1.6,1168.6,0.0,0.0,8.15,50.84,110,108,-1,11.1,-43.6,-0.2,-23.6,-0.04,-0.03,0.45,0.00,0.00,0.00,25.15,44.93,58,-1,0,5,-7.6,0.25,0.251,0.280,-2.21
25.10,brake,254.71,-4.71,0.250,1,-0.8,1173.6,0.0,0.0,7.98,49.79,110,108,-1,10.6,-43.7,0.8,-26.5,-0.03,-0.04,0.55,0.00,0.00,0.00,24.60,44.02,58,-1,0,6,-7.4,0.26,0.251,0.280,-3.21
25.20,brake,253.95,-3.95,0.266,1,0.8,1183.3,0.0,0.0,7.73,47.50,109,105,-1,10.3,-43.8,1.8,-29.2,-0.02,-0.04,0.64,0.00,0.00,0.00,23.60,43.35,58,-1,0,6,-5.0,0.25,0.267,0.291,-4.04
25.30,brake,253.67,-3.67,0.319,1,0.8,1183.3,0.0,0.0,7.73,47.50,109,105,-1,10.1,-43.9,2.9,-31.7,-0.01,-0.03,0.73,0.00,0.00,0.00,22.63,42.47,58,-1,0,6,-5.0,0.23,0.320,0.333,-4.69
25.40,brake,253.08,-3.08,0.372,1,1.5,1188.0,0.0,0.0,7.63,46.23,108,105,-1,10.1,-43.9,4.3,-34.0,-0.00,0.00,0.81,0.00,0.00,0.00,21.69,41.53,58,-1,0,7,-2.6,0.18,0.373,0.375,-5.13
25.50,brake,252.48,-2.48,0.414,1,2.3,1192.5,0.0,0.0,7.56,44.74,108,105,-1,10.4,-43.8,6.0,-36.1,0.01,0.05,0.88,0.00,0.00,0.00,20.69,40.38,58,-1,0,6,0.7,0.11,0.415,0.437,-5.33
25.60,brake,251.72,-1.72,0.452,1,3.0,1196.8,0.0,0.0,7.49,43.11,106,102,-1,11.1,-43.6,8.1,-37.9,0.01,0.09,0.95,0.00,0.00,0.00,19.29,39.27,58,-1,0,6,4.5,0.03,0.452,0.492,-5.32
25.70,brake,251.28,-1.28,0.475,1,3.8,1201.0,0.0,0.0,7.39,41.35,105,102,-1,12.0,-43.4,10.5,-39.6,0.01,0.11,1.00,0.00,0.00,0.00,17.82,38.04,58,-1,0,5,8.3,-0.07,0.475,0.525,-5.17
25.80,brake,250.47,-0.47,0.501,1,5.2,1208.8,0.0,0.0,7.06,37.35,103,102,-1,13.1,-43.1,12.9,-41.2,0.01,0.12,1.00,0.00,0.00,0.00,16.24,36.65,58,-1,0,4,12.9,-0.15,0.502,0.554,-4.87
25.90,brake,250.11,-0.11,0.510,1,5.9,1212.4,0.0,0.0,6.82,35.24,102,102,-1,14.3,-42.7,15.2,-42.6,0.00,0.11,1.00,0.00,0.00,0.00,14.58,35.11,58,-1,0,2,12.5,-0.21,0.511,0.558,-4.45
26.00,brake,249.78,0.22,0.517,1,5.9,1212.4,0.0,0.0,6.82,35.24,101,105,-1,15.4,-42.3,16.9,-43.9,-0.00,0.07,1.00,0.00,0.00,0.00,13.24,33.37,58,-1,0,1,12.5,-0.23,0.519,0.547,-4.02
26.10,brake,249.39,0.61,0.521,1,6.6,1215.7,0.0,0.0,6.53,33.00,100,105,-1,16.3,-41.9,18.0,-45.2,-0.02,0.00,1.00,0.00,0.00,0.00,11.90,31.47,58,-1,0,0,10.2,-0.20,0.522,0.530,-3.54
26.20,brake,249.07,0.93,0.520,1,7.2,1218.8,0.0,0.0,6.25,30.72,98,105,-1,17.0,-41.6,18.1,-46.4,-0.03,-0.07,1.00,0.00,0.00,0.00,10.70,29.47,58,-1,0,-1,6.7,-0.15,0.521,0.561,-3.05
26.30,brake,248.69,1.31,0.521,1,8.4,1224.4,0.0,0.0,5.94,26.15,98,105,-1,17.6,-41.4,17.5,-47.5,-0.04,-0.13,1.00,0.00,0.00,0.00,9.74,27.34,58,-1,0,-1,-1.7,-0.07,0.521,0.591,-2.59
26.40,brake,248.49,1.51,0.518,1,9.0,1226.9,0.0,0.0,5.96,23.91,99,112,-1,18.0,-41.2,16.5,-48.6,-0.06,-0.18,1.00,0.00,0.00,0.00,9.79,24.96,58,-1,0,-1,-5.6,0.02,0.518,0.613,-2.18
26.50,brake,248.38,1.62,0.510,1,9.0,1226.9,0.0,0.0,5.96,23.91,100,112,-1,18.5,-41.0,15.2,-49.6,-0.07,-0.20,1.00,0.00,0.00,0.00,9.92,22.55,58,-1,0,-0,-5.6,0.11,0.510,0.619,-1.74
26.60,brake,248.29,1.71,0.501,1,9.6,1229.1,0.0,0.0,6.12,21.62,101,112,-1,19.2,-40.7,14.1,-50.4,-0.06,-0.20,1.00,0.00,0.00,0.00,10.09,20.08,58,-1,0,1,-8.2,0.18,0.502,0.607,-1.34
26.70,brake,248.16,1.84,0.493,1,10.9,1232.9,0.0,0.0,6.68,17.23,102,112,-1,20.2,-40.2,13.6,-51.0,-0.04,-0.18,1.00,0.00,0.00,0.00,10.28,17.68,58,-1,0,2,-7.9,0.22,0.494,0.582,-0.94
26.80,brake,248.10,1.90,0.485,1,11.6,1234.4,0.0,0.0,6.95,15.16,102,109,-1,21.8,-39.4,14.1,-51.3,-0.02,-0.12,1.00,0.00,0.00,0.00,10.15,15.44,58,-1,0,2,-5.1,0.21,0.486,0.544,-0.61
26.90,brake,248.07,1.93,0.479,1,12.3,1235.8,0.0,0.0,7.15,13.10,102,109,-1,23.8,-38.2,15.9,-51.4,-0.02,-0.05,1.00,0.00,0.00,0.00,9.94,13.39,58,-1,0,3,-1.5,0.16,0.479,0.507,-0.33
27.00,brake,248.03,1.97,0.476,1,12.3,1235.8,0.0,0.0,7.15,13.10,101,109,-1,26.3,-36.5,18.8,-51.4,-0.03,0.02,1.00,0.00,0.00,0.00,9.55,11.46,58,-1,0,3,-1.5,0.09,0.476,0.496,-0.06
27.10,brake,247.98,2.02,0.479,1,13.0,1236.9,0.0,0.0,7.19,11.16,100,109,-1,29.1,-34.3,22.8,-51.4,-0.06,0.10,1.00,0.00,0.00,0.00,8.97,9.79,58,-1,0,3,2.7,-0.00,0.479,0.541,0.18
27.20,brake,247.95,2.05,0.489,1,14.4,1238.7,0.0,0.0,6.66,7.25,94,92,-1,32.1,-31.6,27.4,-51.5,-0.09,0.16,1.00,0.00,0.00,0.00,7.71,8.67,58,-1,0,2,10.4,-0.10,0.489,0.588,0.39
27.30,brake,247.94,2.06,0.502,1,15.0,1239.3,0.0,0.0,6.08,5.36,89,92,-1,35.3,-27.9,32.0,-51.5,-0.11,0.18,1.00,0.00,0.00,0.00,6.54,7.36,58,-1,0,1,12.5,-0.19,0.503,0.621,0.60
27.40,brake,247.96,2.04,0.517,1,15.6,1239.7,0.0,0.0,5.27,3.47,84,92,-1,38.5,-23.3,36.1,-51.1,-0.11,0.17,1.00,0.00,0.00,0.00,5.49,5.97,58,-1,0,0,12.7,-0.25,0.519,0.631,0.74
27.50,brake,248.01,1.99,0.524,1,16.0,1239.9,0.0,0.0,4.23,1.49,79,92,-1,41.7,-17.3,39.2,-50.3,-0.07,0.11,1.00,0.00,0.00,0.00,4.55,4.38,58,-1,0,-1,10.7,-0.27,0.527,0.598,0.83
27.60,brake,248.12,1.88,0.512,1,16.0,1239.9,0.0,0.0,4.23,1.49,75,82,-1,44.6,-11.3,40.9,-48.8,-0.02,-0.00,1.00,0.00,0.00,0.00,3.67,2.57,58,-1,0,-2,10.7,-0.25,0.514,0.523,0.97
27.70,brake,248.26,1.74,0.483,1,16.6,1239.7,0.0,0.0,1.85,-2.15,71,82,-1,38.6,-5.3,41.4,-46.7,-0.03,-0.03,1.00,0.00,0.00,0.00,3.01,0.64,58,-1,0,-2,1.4,-0.17,0.484,0.507,1.11
27.80,land,248.44,1.56,0.125,1,16.7,1239.4,-16.6,-39.7,0.68,-3.69,68,82,-1,32.6,-11.3,41.0,-44.4,0.03,-0.04,1.00,0.00,0.00,0.00,2.53,-1.28,58,-1,0,33,-3.8,0.30,0.126,0.154,1.26
27.90,land,248.64,1.36,0.120,1,16.7,1239.4,-16.7,-39.4,0.68,-3.69,65,82,-1,26.6,-16.5,40.2,-41.9,0.09,-0.02,1.00,0.00,0.00,0.00,2.15,-3.07,58,-1,0,35,-3.8,0.30,0.121,0.164,1.46
28.00,land,248.70,1.30,0.120,1,16.7,1238.9,-16.7,-38.9,-0.14,-4.66,64,79,-1,20.6,-12.7,39.5,-39.4,0.06,0.06,1.00,0.00,0.00,0.00,1.95,-4.23,58,-1,0,37,-6.2,0.30,0.121,0.169,1.29
28.10,land,248.77,1.23,0.157,1,16.6,1237.9,-16.6,-38.4,-0.66,-5.01,62,79,-1,14.6,-11.7,39.0,-37.0,0.04,0.17,1.00,0.00,0.00,0.00,1.91,-4.51,58,-1,0,38,-4.4,0.30,0.158,0.240,0.49
28.20,land,248.72,1.28,0.195,1,16.6,1237.9,-16.6,-37.9,-0.66,-5.01,62,79,-1,8.6,-10.7,38.7,-34.8,0.03,0.26,1.00,0.00,0.00,0.00,1.79,-4.73,58,-1,0,38,-4.4,0.30,0.196,0.315,-0.27
28.30,land,248.61,1.39,0.233,1,16.4,1236.9,-16.5,-37.4,-1.41,-5.41,62,79,-1,2.9,-9.7,38.3,-32.4,0.05,0.33,1.00,0.00,0.00,0.00,1.61,-4.98,58,-1,0,39,-0.9,0.30,0.234,0.387,-0.98
28.40,land,248.48,1.52,0.264,1,16.2,1236.3,-16.4,-36.9,-1.98,-5.63,61,77,-1,2.1,-8.0,37.5,-29.6,0.08,0.31,1.00,0.00,0.00,0.00,1.34,-5.42,58,-1,0,39,1.3,0.30,0.266,0.421,-1.54
28.50,land,248.37,1.63,0.290,1,15.9,1235.8,-16.2,-36.3,-2.67,-5.84,62,77,-1,1.0,-6.3,36.1,-26.6,0.13,0.24,1.00,0.00,0.00,0.00,0.91,-5.89,58,-1,0,38,4.0,0.30,0.292,0.441,-1.98
28.60,land,248.20,1.80,0.311,1,15.6,1235.2,-15.9,-35.8,-3.47,-6.11,63,77,-1,0.1,-0.3,33.9,-23.2,0.13,0.13,0.95,0.00,0.00,0.00,0.32,-6.42,58,-1,0,38,7.0,0.39,0.314,0.419,-2.30
28.70,land,248.14,1.86,0.324,1,15.6,1235.2,-15.6,-35.2,-3.47,-6.11,63,77,-1,0.1,-0.2,30.9,-19.7,0.19,-0.02,0.83,0.00,0.00,0.00,-0.37,-7.01,58,-1,0,37,7.0,0.50,0.329,0.415,-2.46
28.80,land,248.03,1.97,0.328,1,15.2,1234.5,-15.2,-34.5,-4.28,-6.28,65,83,-1,0.1,-0.2,27.3,-16.4,0.23,-0.16,0.69,0.00,0.00,0.00,-1.28,-7.50,58,-1,0,35,10.5,0.48,0.333,0.489,-2.46
28.90,land,247.89,2.11,0.327,1,14.2,1233.3,-14.7,-33.9,-5.63,-6.42,67,83,-1,0.1,-0.2,23.6,-13.7,0.23,-0.25,0.55,0.00,0.00,0.00,-2.16,-7.86,58,-1,0,33,21.5,0.35,0.329,0.518,-2.33
29.00,land,247.81,2.19,0.318,1,13.6,1232.6,-14.2,-33.3,-6.09,-6.42,69,83,-1,0.1,-0.2,20.1,-11.6,0.17,-0.27,0.43,0.00,0.00,0.00,-2.99,-8.00,58,-1,0,31,28.5,0.19,0.319,0.497,-2.08
29.10,land,247.76,2.24,0.303,1,13.6,1232.6,-13.6,-32.6,-6.09,-6.42,71,83,-1,0.1,-0.2,17.2,-10.3,0.09,-0.22,0.32,0.00,0.00,0.00,-3.65,-8.06,58,-1,0,29,28.5,0.02,0.303,0.430,-1.71
29.20,land,247.72,2.28,0.285,1,12.9,1232.0,-12.9,-32.0,-6.37,-6.42,74,97,-1,0.1,-0.2,15.1,-9.9,-0.01,-0.13,0.26,0.00,0.00,0.00,-4.40,-7.89,58,-1,0,26,34.7,-0.18,0.285,0.339,-1.28
29.30,land,247.64,2.36,0.267,1,12.3,1231.3,-12.3,-31.3,-6.51,-6.42,77,97,-1,0.1,-0.2,13.9,-10.0,-0.09,-0.01,0.23,0.00,0.00,0.00,-4.95,-7.68,58,-1,0,23,39.1,-0.33,0.269,0.310,-0.90
29.40,land,247.60,2.40,0.254,1,11.0,1230.0,-11.6,-30.7,-6.57,-6.50,80,97,-1,0.1,-0.2,13.6,-10.5,-0.15,0.11,0.23,0.00,0.00,0.00,-5.34,-7.46,58,-1,0,20,40.3,-0.42,0.257,0.360,-0.61
29.50,land,247.57,2.43,0.244,1,11.0,1230.0,-11.0,-30.0,-6.57,-6.50,82,97,-1,0.1,-0.2,13.7,-11.0,-0.16,0.18,0.24,0.00,0.00,0.00,-5.62,-7.34,58,-1,0,18,40.3,-0.44,0.247,0.383,-0.40
29.60,land,247.54,2.46,0.240,1,10.3,1229.4,-10.3,-29.4,-6.57,-6.64,87,114,-1,0.1,-0.2,13.8,-11.3,-0.14,0.18,0.25,0.00,0.00,0.00,-6.15,-7.02,58,-1,0,14,37.3,-0.47,0.243,0.371,-0.31
29.70,land,247.51,2.49,0.240,1,9.6,1228.7,-9.6,-28.7,-6.58,-6.81,90,114,-1,0.1,-0.2,13.5,-11.3,-0.09,0.13,0.25,0.00,0.00,0.00,-6.62,-6.78,58,-1,0,10,33.0,-0.46,0.243,0.333,-0.30
29.80,land,247.48,2.52,0.246,1,8.3,1227.3,-9.0,-28.0,-6.59,-7.21,94,114,-1,0.1,-0.2,12.7,-10.9,-0.05,0.04,0.22,0.00,0.00,0.00,-7.02,-6.61,58,-1,0,7,22.5,-0.43,0.249,0.285,-0.41
29.90,land,247.47,2.53,0.253,1,8.3,1227.3,-8.3,-27.3,-6.59,-7.21,96,114,-1,0.1,-0.2,11.4,-10.4,-0.01,-0.04,0.18,0.00,0.00,0.00,-7.36,-6.42,58,-1,0,4,22.5,-0.37,0.255,0.275,-0.52
30.00,land,247.46,2.54,0.258,1,7.7,1226.6,-7.7,-26.6,-6.56,-7.43,101,125,-1,0.1,-0.2,9.8,-9.7,0.02,-0.11,0.12,0.00,0.00,0.00,-7.81,-6.10,58,-1,0,-0,16.6,-0.34,0.260,0.312,-0.60
30.10,land,247.44,2.56,0.259,1,6.4,1225.0,-7.0,-25.8,-6.36,-7.73,104,125,-1,0.1,-0.2,8.0,-9.0,0.03,-0.15,0.07,0.00,0.00,0.00,-8.15,-5.78,58,-1,0,-4,4.3,-0.29,0.260,0.331,-0.59
