t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,wx,wyr,wz
50.50,dash,520.04,-20.04,0.250,1,1083.4,2010.9,-80.1,-11.5,33.57,-6.15,221,244,-1,-28.8,-0.4,0.2,-24.0,-0.02,0.64,0.47,0.00,0.00,0.00,-27.64,-20.63,77,-1,1,-173,79.2,0.00,-0.253,-1.431,-0.084
50.60,dash,521.83,-21.83,0.250,1,1086.8,2010.4,-83.4,-10.9,33.66,-4.88,229,277,-1,-28.0,-2.4,0.5,-21.4,0.47,0.34,0.38,0.00,0.00,0.00,-29.44,-17.27,77,-1,1,179,82.0,0.00,-0.703,-1.515,-0.552
50.70,dash,523.71,-23.71,0.250,1,1090.2,2009.9,-86.8,-10.4,33.57,-3.96,237,277,-1,-26.9,-4.4,-2.1,-16.9,0.74,-0.04,0.23,0.00,0.00,0.00,-30.90,-14.21,77,-1,1,171,86.8,0.00,-1.050,-1.485,-0.875
50.80,dash,525.60,-25.60,0.075,1,1093.5,2009.6,-90.2,-9.9,33.44,-3.38,244,277,-1,-25.3,-6.4,-7.0,-12.1,0.72,-0.45,0.13,0.00,0.00,0.00,-31.92,-11.15,77,-1,1,163,85.1,0.00,-1.310,-1.446,-0.976
50.90,dash,527.47,-27.47,0.250,1,1096.8,2009.3,-93.5,-9.6,33.09,-3.25,250,277,-1,-23.3,-8.4,-13.8,-8.4,0.53,-0.85,0.20,0.00,0.00,0.00,-32.58,-8.27,77,-1,1,155,82.8,0.00,-1.492,-1.380,-0.914
51.00,dash,529.34,-29.34,0.250,1,1100.1,2008.9,-96.8,-9.3,32.56,-3.56,260,312,-1,-21.3,-10.4,-21.4,-7.0,0.20,-1.00,0.41,0.00,0.00,0.00,-33.14,-2.73,77,-1,1,148,79.1,0.00,-1.494,-1.331,-0.625
51.10,dash,531.67,-31.67,0.250,1,1103.3,2008.5,-100.1,-8.9,31.77,-4.48,268,312,-1,-19.3,-12.4,-27.6,-8.9,-0.20,-0.99,0.62,0.00,0.00,0.00,-32.65,2.68,77,-1,1,141,76.3,0.00,-1.145,-1.364,-0.261
51.20,dash,533.09,-33.09,0.250,1,1106.4,2008.0,-103.3,-8.5,30.81,-5.80,276,312,-1,-17.3,-14.4,-30.1,-13.5,-0.52,-0.51,0.74,0.00,0.00,0.00,-31.10,7.92,77,-1,1,133,78.1,0.00,-0.493,-1.508,-0.009
51.30,dash,534.99,-34.99,0.250,1,1109.4,2007.3,-106.4,-8.0,29.66,-7.12,283,312,-1,-15.3,-16.4,-27.8,-18.7,-0.64,0.20,0.73,0.00,0.00,0.00,-28.67,12.66,77,-1,1,125,86.4,0.00,0.266,-1.635,0.114
51.40,dash,536.87,-36.87,0.250,1,1112.3,2006.5,-109.4,-7.3,28.70,-8.09,294,346,-1,-13.3,-18.4,-20.9,-22.5,-0.54,0.84,0.65,0.00,0.00,0.00,-24.34,18.39,77,-1,1,116,93.7,0.00,0.771,-1.765,0.038
51.45,dash,537.79,-37.79,0.250,1,1112.3,2006.5,-112.3,-6.5,28.70,-8.09,303,346,-1,-12.3,-19.4,-16.2,-23.6,-0.36,1.00,0.59,0.00,0.00,0.00,-19.64,22.43,77,-1,1,112,101.1,0.00,0.771,-1.765,0.038
51.55,dash,539.64,-39.64,0.250,1,1115.1,2005.6,-115.1,-5.6,27.42,-8.79,311,346,-1,-10.3,-17.4,-6.3,-24.1,-0.16,1.00,0.49,0.00,0.00,0.00,-14.85,24.67,77,-1,1,102,105.0,0.00,0.965,-1.832,-0.094
51.65,dash,542.60,-42.60,0.250,1,1120.1,2003.9,-117.7,-4.7,24.17,-8.66,318,346,-1,-8.3,-15.4,1.7,-22.3,0.21,1.00,0.41,0.00,0.00,0.00,-10.68,25.14,77,-1,1,91,110.3,0.00,0.096,-2.039,-0.517
51.75,dash,544.75,-44.75,0.250,1,1122.5,2003.0,-120.1,-3.9,22.81,-8.17,329,25,-1,-6.3,-13.4,5.6,-18.3,0.55,0.64,0.30,0.00,0.00,0.00,-5.07,25.17,77,-1,1,80,116.8,0.00,-0.634,-2.135,-0.672
51.85,dash,547.04,-47.04,0.000,1,1124.6,2002.3,-122.5,-3.0,21.58,-7.60,339,25,-1,-4.3,-11.4,4.1,-13.1,0.77,-0.11,0.12,0.00,0.00,0.00,-0.53,24.22,77,-1,1,68,122.3,0.00,-1.378,-2.168,-0.762
51.95,dash,549.38,-49.38,0.000,1,1126.8,2001.5,-124.6,-2.3,20.92,-7.25,348,25,-1,-2.3,-9.4,-2.1,-8.6,0.67,-0.88,0.00,0.00,0.00,0.00,2.86,22.70,77,-1,1,56,124.2,0.00,-1.816,-2.240,-0.675
52.05,dash,551.73,-51.73,0.000,1,1128.8,2000.8,-126.8,-1.5,20.79,-6.99,355,25,-1,-0.3,-7.4,-11.3,-6.5,0.32,-1.00,0.10,0.00,0.00,0.00,5.42,21.47,77,-1,1,44,128.3,0.00,-1.985,-2.236,-0.514
52.15,dash,554.09,-54.09,0.250,1,1128.8,2000.8,-128.8,-0.8,20.79,-6.99,9,81,-1,0.4,-5.4,-20.8,-8.0,-0.24,-1.00,0.40,0.00,0.00,0.00,10.03,19.50,77,-1,1,31,128.1,0.00,-1.985,-2.236,-0.514
52.25,dash,555.27,-55.27,0.250,1,1131.0,2000.1,-131.0,-0.1,21.58,-6.72,23,81,-1,-0.1,-3.4,-27.3,-13.2,-0.77,-1.00,0.65,0.00,0.00,0.00,14.67,17.19,77,-1,1,19,133.0,0.00,-1.656,-2.321,-0.288
52.35,dash,558.26,-58.26,0.250,1,1133.2,1999.5,-133.2,0.5,22.85,-6.55,37,81,-1,-0.6,-1.4,-28.6,-19.9,-1.00,-0.56,0.77,0.00,0.00,0.00,19.05,14.22,77,-1,1,5,141.3,0.00,-1.009,-2.466,-0.190
52.45,dash,560.06,-60.06,0.250,1,1135.6,1998.8,-135.6,1.2,24.39,-6.42,49,81,-1,-1.3,0.6,-24.0,-24.6,-0.93,0.31,0.75,0.00,0.00,0.00,22.67,11.05,77,-1,1,-9,146.3,0.00,-0.271,-2.553,-0.239
52.55,dash,562.48,-62.48,0.250,1,1138.2,1998.2,-138.2,1.8,26.06,-6.28,66,141,-1,-2.0,2.3,-13.8,-25.0,-0.38,1.00,0.59,0.00,0.00,0.00,26.40,4.65,77,-1,1,-24,153.0,0.00,0.415,-2.670,-0.531
52.65,dash,564.91,-64.91,0.250,1,1140.9,1997.6,-140.9,2.4,27.60,-6.28,84,141,-1,-2.6,1.8,-1.4,-20.0,0.49,1.00,0.33,0.00,0.00,0.00,28.11,-3.31,77,-1,1,-40,167.0,0.00,0.828,-2.914,-1.021
52.75,dash,568.62,-68.62,0.000,1,1146.7,1996.2,-143.8,3.1,29.62,-7.12,98,141,-1,-2.9,0.9,8.0,-10.0,1.00,1.00,0.09,0.00,0.00,0.00,27.75,-10.56,77,-1,1,-57,179.0,0.00,0.465,-3.347,-1.696
52.85,dash,569.92,-69.92,0.000,1,1146.7,1996.2,-146.7,3.8,29.62,-7.12,109,141,-1,-2.5,-0.1,10.9,3.2,1.00,0.50,0.04,0.00,0.00,0.00,25.78,-16.24,77,-1,1,-76,191.8,0.00,0.465,-3.347,-1.696
52.95,dash,572.62,-72.62,0.250,1,1149.7,1995.4,-149.7,4.6,29.66,-8.13,127,210,-1,-1.3,-0.6,6.1,15.2,1.00,-0.63,0.21,0.00,0.00,0.00,18.76,-24.37,77,-1,1,-95,197.5,0.00,-0.145,-3.447,-1.638
53.05,dash,576.16,-76.16,0.250,1,1152.6,1994.5,-152.6,5.5,29.18,-9.40,146,210,-1,0.1,0.1,-5.8,22.3,1.00,-1.00,0.43,0.00,0.00,0.00,8.32,-29.51,77,-1,1,-115,200.9,0.00,-0.742,-3.507,-1.314
53.15,dash,579.75,-79.75,0.250,1,1158.2,1992.3,-155.5,6.5,27.07,-11.95,163,210,-1,0.7,1.8,-20.7,22.8,0.29,-1.00,0.65,0.00,0.00,0.00,-1.67,-30.33,77,-1,1,-135,208.2,0.00,-1.003,-3.709,-0.343
53.25,dash,582.59,-82.59,0.250,1,1160.8,1991.0,-158.2,7.7,25.53,-13.23,175,210,-1,-0.2,3.8,-32.2,15.1,-0.82,-1.00,0.82,0.00,0.00,0.00,-9.64,-27.98,77,-1,1,-155,212.5,0.00,-0.590,-3.832,0.151
53.35,dash,583.98,-83.98,0.250,1,1160.8,1991.0,-160.8,9.0,25.53,-13.23,195,289,-1,-2.2,5.8,-36.6,-1.3,-1.00,-1.00,0.89,0.00,0.00,0.00,-19.50,-21.14,77,-1,1,-176,219.6,0.00,-0.590,-3.832,0.151
53.45,dash,586.69,-86.69,0.250,1,1163.2,1989.6,-163.2,10.4,23.86,-14.28,220,289,-1,-4.2,5.9,-32.3,-19.4,-1.00,0.25,0.86,0.00,0.00,0.00,-26.31,-9.02,77,-1,1,161,232.4,0.00,0.079,-4.055,0.420
53.55,dash,590.48,-90.48,0.250,1,1167.6,1986.6,-165.5,11.8,20.21,-15.69,244,289,-1,-6.2,3.9,-18.0,-30.4,-1.00,1.00,0.80,0.00,0.00,0.00,-26.38,4.15,77,-1,1,138,238.6,0.00,1.308,-4.323,0.265
53.65,dash,591.67,-91.67,0.250,1,1167.6,1986.6,-167.6,13.4,20.21,-15.69,259,289,-1,-8.2,1.9,5.4,-33.3,-0.79,1.00,0.78,0.00,0.00,0.00,-22.87,11.47,77,-1,1,114,247.7,0.00,1.308,-4.323,0.265
53.75,dash,594.61,-94.61,0.250,1,1169.4,1985.0,-169.4,15.0,17.93,-15.91,283,27,-1,-10.2,-0.1,27.9,-28.0,0.45,1.00,0.89,0.00,0.00,0.00,-13.94,19.50,77,-1,1,89,253.8,0.00,1.526,-4.429,-0.015
53.85,dash,597.72,-97.72,0.250,1,1172.4,1981.9,-171.0,16.6,13.49,-15.03,317,27,-1,-8.2,-2.1,40.7,-10.8,1.00,1.00,1.00,0.00,0.00,0.00,0.87,21.98,77,-1,1,64,260.8,0.00,0.685,-4.762,-0.526
53.95,dash,600.48,-100.48,0.250,1,1173.6,1980.5,-172.4,18.1,11.25,-14.11,349,27,-1,-6.2,-4.1,43.0,17.2,1.00,0.83,1.00,0.00,0.00,0.00,12.29,16.03,77,-1,1,37,272.8,0.00,-0.016,-4.868,-0.556
54.05,dash,602.71,-102.71,0.250,1,1173.6,1980.5,-173.6,19.5,11.25,-14.11,5,27,-1,-4.2,-6.1,33.2,37.5,1.00,-0.83,1.00,0.00,0.00,0.00,15.12,9.85,77,-1,1,10,278.9,0.00,-0.016,-4.868,-0.556
54.15,dash,605.01,-105.01,0.250,1,1174.6,1979.2,-174.6,20.8,9.05,-13.05,31,137,-1,-2.2,-7.5,6.8,44.8,1.00,-1.00,1.00,0.00,0.00,0.00,15.85,1.01,77,-1,1,-17,282.4,0.00,-0.709,-4.929,-0.383
54.25,dash,608.03,-108.03,0.250,1,1175.3,1977.9,-175.3,22.1,7.12,-12.00,75,137,-1,-0.2,-5.5,-27.0,42.7,0.24,-1.00,1.00,0.00,0.00,0.00,9.91,-9.81,77,-1,1,-46,292.3,0.00,-1.131,-5.102,-0.112
54.35,dash,612.18,-112.18,0.250,1,1176.3,1975.9,-175.9,23.2,3.65,-8.83,93,137,-1,1.8,-3.5,-46.5,27.4,-1.00,-1.00,1.00,0.00,0.00,0.00,4.74,-10.78,77,-1,1,-75,297.9,0.00,-0.747,-5.340,0.573
54.45,dash,614.59,-114.59,0.250,1,1176.3,1975.9,-176.3,24.1,3.65,-8.83,106,137,-1,2.6,-1.5,-52.1,-10.5,-1.00,-1.00,1.00,0.00,0.00,0.00,1.07,-9.50,77,-1,1,-104,306.0,0.00,-0.747,-5.340,0.573
54.50,dash,614.59,-114.59,0.250,1,1176.6,1975.2,-176.3,24.1,2.24,-7.16,120,237,-1,1.6,-0.5,-50.3,-30.0,-1.00,-0.27,1.00,0.00,0.00,0.00,-1.18,-9.48,77,-1,1,-119,306.0,0.00,-0.096,-5.576,0.711
54.60,dash,616.68,-116.68,0.250,1,1176.7,1974.6,-176.6,24.8,1.10,-5.32,180,237,-1,-0.4,1.5,-33.6,-50.5,-1.00,1.00,1.00,0.00,0.00,0.00,-7.18,-2.20,77,-1,1,-150,319.5,0.00,0.587,-5.672,0.637
54.70,dash,618.50,-118.50,0.250,1,1176.7,1974.6,-176.7,25.4,1.10,-5.32,202,237,-1,-2.4,3.5,12.4,-55.6,-1.00,1.00,1.00,0.00,0.00,0.00,-5.35,0.95,77,-1,1,178,325.0,0.00,0.587,-5.672,0.637
54.75,dash,620.18,-120.18,0.250,1,1176.7,1974.0,-176.8,25.8,-0.57,-1.41,205,237,-1,-3.4,2.5,35.9,-54.5,-0.47,1.00,1.00,0.00,0.00,0.00,-3.19,1.37,77,-1,1,162,333.4,0.00,1.077,-5.944,0.148
54.85,dash,621.99,-121.99,0.250,1,1176.6,1974.0,-176.7,26.0,-1.14,0.79,233,333,-1,-5.4,0.5,59.3,-39.8,0.80,1.00,1.00,0.00,0.00,0.00,-0.38,1.47,77,-1,1,129,340.6,0.00,0.712,-6.048,-0.193
54.95,dash,624.14,-124.14,0.250,1,1176.5,1974.2,-176.6,26.0,-1.71,2.90,262,333,-1,-3.4,-1.5,64.6,19.8,1.00,1.00,1.00,0.00,0.00,0.00,1.24,-0.62,77,-1,1,95,346.5,0.00,0.089,-6.236,-0.405
55.05,dash,625.96,-125.96,0.250,1,1176.5,1974.2,-176.5,25.8,-1.71,2.90,289,333,-1,-1.4,-3.5,56.7,58.2,1.00,-0.24,1.00,0.00,0.00,0.00,0.68,-3.30,77,-1,1,61,357.3,0.00,0.089,-6.236,-0.405
55.15,dash,628.47,-128.47,0.250,1,1176.0,1975.4,-176.2,25.3,-2.50,7.34,309,333,-1,0.6,-3.7,10.7,66.2,1.00,-1.00,1.00,0.00,0.00,0.00,-1.62,-5.38,77,-1,1,26,361.9,0.00,-1.107,-6.456,-0.307
55.25,dash,631.26,-131.26,0.250,1,1175.7,1976.3,-176.0,24.6,-2.59,9.89,332,83,-1,2.6,-1.7,-56.8,65.5,0.73,-1.00,1.00,0.00,0.00,0.00,-5.30,-5.66,77,-1,1,-10,369.9,0.00,-1.309,-6.526,-0.121
55.35,dash,632.96,-132.96,0.250,1,1175.5,1977.5,-175.7,23.7,-2.46,12.35,353,83,-1,4.6,0.3,-74.9,47.5,-0.53,-1.00,1.00,0.00,0.00,0.00,-9.48,-3.83,77,-1,1,-46,373.9,0.00,-1.023,-6.606,0.114
55.45,dash,633.63,-133.63,0.250,1,1175.5,1977.5,-175.5,22.5,-2.46,12.35,6,83,-1,2.6,2.3,-79.9,-66.1,-1.00,-1.00,1.00,0.00,0.00,0.00,-12.53,-1.26,77,-1,1,-82,378.5,0.00,-1.023,-6.606,0.114
55.55,dash,634.66,-134.66,0.250,1,1175.2,1978.9,-175.2,21.1,-2.46,14.55,60,83,-1,0.6,4.3,-75.9,-82.1,-1.00,-0.37,1.00,0.00,0.00,0.00,-9.37,11.39,77,-1,1,-119,388.2,0.00,-0.455,-6.775,0.277
55.65,dash,635.64,-135.64,0.250,1,1175.0,1980.5,-175.0,19.5,-2.37,16.92,169,201,-1,-1.4,6.3,62.9,-84.6,-1.00,0.72,1.00,0.00,0.00,0.00,16.14,5.60,77,-1,1,-158,393.0,0.00,0.237,-6.859,0.331
