t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv,dockc
35.65,align,250.02,-0.02,0.266,1,-13.7,-12.4,13.7,12.1,-0.69,-2.45,180,180,-1,-15.8,-11.2,-11.7,-9.9,-0.00,0.03,0.17,0.00,0.00,0.00,-2.76,0.88,53,-1,0,0,0.2,-0.01,0.266,0.279,-0.23,0
35.75,align,250.00,0.00,0.266,1,-13.8,-12.6,13.7,12.4,-0.49,-2.16,180,180,-1,-15.0,-10.7,-12.0,-10.3,-0.01,0.01,0.19,0.00,0.00,0.00,-2.45,0.69,53,-1,0,-0,-0.2,-0.00,0.266,0.276,-0.21,0
35.85,align,249.98,0.02,0.266,1,-13.8,-12.8,13.8,12.6,-0.28,-1.87,180,180,-1,-14.3,-10.1,-12.5,-10.6,-0.02,-0.02,0.21,0.00,0.00,0.00,-2.16,0.49,53,-1,0,-0,-0.6,0.00,0.266,0.283,-0.20,0
35.95,align,249.97,0.03,0.266,1,-13.8,-12.8,13.8,12.8,-0.28,-1.87,180,180,-1,-13.6,-9.5,-13.0,-10.8,-0.01,-0.05,0.22,0.00,0.00,0.00,-1.87,0.28,53,-1,0,-0,-0.6,0.01,0.266,0.288,-0.18,0
36.05,align,249.95,0.05,0.266,1,-13.8,-13.0,13.8,13.0,-0.08,-1.58,180,180,-1,-12.8,-8.9,-13.4,-10.9,-0.00,-0.05,0.24,0.00,0.00,0.00,-1.58,0.08,53,-1,0,-0,-0.9,0.02,0.266,0.286,-0.17,0
36.15,align,249.94,0.06,0.266,1,-13.8,-13.1,13.8,13.1,0.13,-1.28,180,180,-1,-12.0,-8.3,-13.7,-11.0,-0.00,-0.03,0.24,0.00,0.00,0.00,-1.28,-0.13,53,-1,0,-0,-0.9,0.02,0.266,0.281,-0.16,0
36.25,align,249.93,0.07,0.267,1,-13.8,-13.2,13.8,13.2,0.33,-0.96,180,180,-1,-11.1,-7.7,-13.7,-11.0,-0.01,-0.01,0.25,0.00,0.00,0.00,-0.96,-0.33,53,-1,0,-0,-1.2,0.02,0.267,0.274,-0.15,0
36.35,align,249.90,0.10,0.267,1,-13.7,-13.3,13.8,13.3,0.71,-0.34,180,180,-1,-10.2,-7.1,-13.6,-11.0,-0.01,0.01,0.24,0.00,0.00,0.00,-0.64,-0.52,53,-1,0,0,-0.7,0.02,0.268,0.275,-0.14,0
36.45,align,249.89,0.11,0.268,1,-13.6,-13.3,13.7,13.3,0.90,-0.05,180,180,-1,-9.4,-6.5,-13.2,-10.9,-0.01,0.04,0.23,0.00,0.00,0.00,-0.33,-0.71,53,-1,0,0,-0.5,0.02,0.268,0.287,-0.14,0
36.55,align,249.88,0.12,0.268,1,-13.6,-13.3,13.6,13.3,0.90,-0.05,180,180,-1,-8.5,-5.9,-12.8,-10.9,-0.01,0.03,0.22,0.00,0.00,0.00,-0.05,-0.90,53,-1,0,0,-0.5,0.01,0.268,0.285,-0.12,0
36.65,align,249.87,0.13,0.268,1,-13.5,-13.3,13.5,13.3,1.09,0.22,180,180,-1,-7.7,-5.3,-12.6,-10.8,-0.02,0.00,0.21,0.00,0.00,0.00,0.22,-1.09,53,-1,0,0,-0.3,0.01,0.268,0.276,-0.11,0
36.75,align,249.86,0.14,0.267,1,-13.2,-13.2,13.4,13.3,1.45,0.70,180,179,-1,-7.0,-4.7,-12.5,-10.7,-0.02,-0.03,0.21,0.00,0.00,0.00,0.47,-1.27,53,-1,0,0,0.3,0.01,0.267,0.289,-0.09,0
36.85,align,249.85,0.15,0.266,1,-13.2,-13.2,13.2,13.2,1.45,0.70,180,179,-1,-6.2,-4.0,-12.5,-10.5,-0.01,-0.05,0.20,0.00,0.00,0.00,0.71,-1.45,53,-1,0,0,0.3,-0.00,0.266,0.292,-0.06,0
36.95,align,249.85,0.15,0.266,1,-13.1,-13.1,13.1,13.1,1.62,0.94,180,179,-1,-5.5,-3.4,-12.4,-10.2,-0.01,-0.05,0.20,0.00,0.00,0.00,0.94,-1.62,53,-1,0,0,0.6,-0.00,0.266,0.286,-0.04,0
37.05,align,249.85,0.15,0.265,1,-12.9,-13.0,12.9,13.0,1.78,1.18,180,179,-1,-4.7,-2.9,-12.2,-9.9,-0.01,-0.02,0.18,0.00,0.00,0.00,1.19,-1.77,53,-1,0,0,0.9,-0.01,0.265,0.277,-0.02,0
37.15,align,249.85,0.15,0.264,1,-12.7,-12.9,12.7,12.9,1.93,1.42,180,180,-1,-3.9,-2.3,-11.7,-9.6,-0.01,0.00,0.16,0.00,0.00,0.00,1.43,-1.93,53,-1,0,0,1.1,-0.02,0.264,0.267,0.00,0
37.25,align,249.85,0.15,0.263,1,-12.3,-12.5,12.5,12.7,2.20,1.86,180,180,-1,-3.1,-1.8,-11.0,-9.2,-0.01,0.03,0.14,0.00,0.00,0.00,1.66,-2.07,53,-1,0,0,1.4,-0.02,0.263,0.277,0.03,0
37.35,align,249.85,0.15,0.263,1,-12.1,-12.3,12.3,12.5,2.32,2.04,180,180,-1,-2.4,-1.3,-10.3,-8.8,0.00,0.04,0.11,0.00,0.00,0.00,1.87,-2.20,53,-1,0,0,1.3,-0.02,0.263,0.278,0.03,0
37.45,align,249.85,0.15,0.264,1,-11.8,-12.1,12.1,12.3,2.43,2.20,180,180,-1,-1.7,-0.8,-9.7,-8.4,0.01,0.02,0.09,0.00,0.00,0.00,2.04,-2.31,53,-1,0,0,1.1,-0.02,0.264,0.273,0.01,0
37.55,align,249.85,0.15,0.261,1,-11.6,-11.9,11.8,12.1,2.53,2.33,180,181,-1,-1.1,-0.3,-9.3,-7.9,0.01,-0.02,0.07,0.00,0.00,0.00,2.20,-2.43,53,-1,0,0,0.7,-0.02,0.261,0.272,0.05,0
37.65,align,249.86,0.14,0.261,1,-11.6,-11.9,11.6,11.9,2.53,2.33,180,181,-1,-0.6,0.2,-9.0,-7.5,0.01,-0.04,0.06,0.00,0.00,0.00,2.33,-2.54,53,-1,0,-0,0.7,-0.02,0.261,0.279,0.07,0
37.75,align,249.86,0.14,0.262,1,-11.3,-11.6,11.3,11.6,2.61,2.46,180,181,-1,-0.1,0.6,-8.8,-7.1,-0.00,-0.04,0.04,0.00,0.00,0.00,2.45,-2.62,53,-1,0,-0,0.4,-0.01,0.262,0.282,0.03,0
37.85,align,249.86,0.14,0.263,1,-10.8,-11.1,11.0,11.4,2.76,2.72,180,181,-1,0.5,1.0,-8.5,-6.7,-0.01,-0.03,0.02,0.00,0.00,0.00,2.57,-2.71,53,-1,0,-0,0.2,-0.01,0.263,0.277,0.03,0
37.95,align,249.87,0.13,0.260,1,-10.5,-10.8,10.8,11.1,2.83,2.86,180,181,-1,1.1,1.3,-7.9,-6.3,-0.00,-0.00,0.00,0.00,0.00,0.00,2.70,-2.79,53,-1,0,-0,0.2,-0.01,0.260,0.262,0.08,0
38.05,align,249.87,0.13,0.257,1,-10.5,-10.8,10.5,10.8,2.83,2.86,181,181,-1,1.6,1.7,-7.2,-5.9,-0.00,0.03,0.00,0.00,0.00,0.00,2.83,-2.86,53,-1,0,-1,0.2,-0.02,0.258,0.269,0.12,0
38.15,align,249.87,0.13,0.258,1,-9.9,-10.2,10.2,10.5,2.92,3.03,181,181,-1,2.1,2.1,-6.4,-5.5,0.00,0.04,0.00,0.00,0.00,0.00,2.93,-2.91,53,-1,0,-1,0.1,-0.02,0.258,0.275,0.11,0
38.25,align,249.87,0.13,0.260,1,-9.9,-10.2,9.9,10.2,2.92,3.03,181,181,-1,2.5,2.4,-5.6,-5.1,0.00,0.03,0.00,0.00,0.00,0.00,2.99,-2.96,53,-1,0,-1,0.1,-0.02,0.260,0.273,0.07,0
38.35,align,249.88,0.12,0.257,1,-9.6,-9.9,9.6,9.9,2.96,3.09,181,181,-1,2.8,2.7,-5.2,-4.7,0.01,-0.00,0.00,0.00,0.00,0.00,3.04,-3.01,53,-1,0,-1,-0.1,-0.01,0.257,0.260,0.13,0
38.45,align,249.90,0.10,0.253,1,-9.0,-9.3,9.3,9.6,3.01,3.14,181,181,-1,3.1,3.0,-4.9,-4.2,0.01,-0.04,0.00,0.00,0.00,0.00,3.07,-3.04,53,-1,0,-1,-0.7,-0.01,0.253,0.272,0.18,0
38.55,align,249.91,0.09,0.253,1,-9.0,-9.3,9.0,9.3,3.01,3.14,181,181,-1,3.4,3.2,-4.7,-3.8,0.01,-0.06,0.00,0.00,0.00,0.00,3.09,-3.07,53,-1,0,-1,-0.7,-0.01,0.253,0.280,0.18,0
38.65,align,249.92,0.08,0.256,1,-8.7,-9.0,8.7,9.0,3.02,3.16,181,181,-1,3.6,3.4,-4.6,-3.3,0.01,-0.05,0.00,0.00,0.00,0.00,3.10,-3.07,53,-1,0,-1,-0.9,-0.00,0.256,0.281,0.11,0
38.75,align,249.93,0.07,0.255,1,-8.4,-8.7,8.4,8.7,3.02,3.19,181,181,-1,3.9,3.6,-4.3,-2.9,0.01,-0.04,0.00,0.00,0.00,0.00,3.13,-3.08,53,-1,0,-1,-1.1,0.00,0.255,0.273,0.12,0
38.85,align,249.95,0.05,0.251,1,-7.8,-8.0,8.1,8.4,3.00,3.27,181,181,-1,4.2,3.8,-3.8,-2.5,0.01,-0.01,0.00,0.00,0.00,0.00,3.17,-3.07,53,-1,0,-1,-1.3,0.00,0.251,0.259,0.18,0
38.95,align,249.96,0.04,0.249,1,-7.8,-8.0,7.8,8.0,3.00,3.27,181,181,-1,4.5,4.0,-3.1,-2.1,0.01,0.02,0.00,0.00,0.00,0.00,3.21,-3.06,53,-1,0,-1,-1.3,0.00,0.249,0.262,0.21,0
39.05,align,249.95,0.05,0.252,1,-7.2,-7.4,7.5,7.7,2.94,3.29,181,181,-1,4.8,4.1,-2.4,-1.7,0.01,0.04,0.00,0.00,0.00,0.00,3.23,-3.04,53,-1,0,-1,-1.3,0.00,0.252,0.270,0.15,0
39.15,align,249.95,0.05,0.257,1,-7.2,-7.4,7.2,7.4,2.94,3.29,181,181,-1,5.0,4.2,-1.6,-1.3,0.01,0.04,0.00,0.00,0.00,0.00,3.23,-3.01,53,-1,0,-1,-1.3,0.00,0.257,0.280,0.05,0
39.25,align,249.94,0.06,0.261,1,-6.9,-7.0,6.9,7.0,2.91,3.26,181,181,-1,5.1,4.3,-0.9,-1.0,0.01,0.04,0.00,0.00,0.00,0.00,3.21,-2.97,53,-1,0,-1,-1.3,0.00,0.261,0.281,-0.02,0
39.35,align,249.93,0.07,0.261,1,-6.6,-6.7,6.6,6.7,2.87,3.21,181,181,-1,5.2,4.3,-0.4,-0.6,0.01,0.02,0.00,0.00,0.00,0.00,3.16,-2.92,53,-1,0,-1,-1.3,0.01,0.261,0.271,-0.01,0
39.45,align,249.93,0.07,0.258,1,-6.1,-6.1,6.4,6.4,2.78,3.05,181,181,-1,5.2,4.4,-0.2,-0.3,0.01,-0.02,0.00,0.00,0.00,0.00,3.09,-2.88,53,-1,0,-1,-1.2,0.01,0.258,0.270,0.05,0
39.55,align,249.94,0.06,0.256,1,-5.8,-5.8,6.1,6.1,2.72,2.98,181,180,-1,5.1,4.4,-0.1,0.0,0.01,-0.04,0.00,0.00,0.00,0.00,3.01,-2.82,53,-1,0,-1,-1.3,0.01,0.256,0.278,0.09,0
39.65,align,249.94,0.06,0.257,1,-5.5,-5.5,5.8,5.8,2.66,2.91,181,180,-1,5.1,4.4,-0.0,0.3,0.00,-0.05,0.00,0.00,0.00,0.00,2.94,-2.76,53,-1,0,-1,-1.1,0.01,0.257,0.278,0.07,0
39.75,align,249.95,0.05,0.256,1,-5.5,-5.5,5.5,5.5,2.66,2.91,181,180,-1,5.1,4.4,0.1,0.5,0.00,-0.03,0.00,0.00,0.00,0.00,2.87,-2.70,53,-1,0,-1,-1.1,0.01,0.256,0.270,0.08,0
39.85,align,249.96,0.04,0.252,1,-5.0,-4.9,5.3,5.2,2.53,2.81,181,180,-1,5.1,4.3,0.4,0.8,0.01,-0.00,0.00,0.00,0.00,0.00,2.83,-2.63,53,-1,0,-1,-1.0,0.01,0.252,0.257,0.14,0
39.95,align,249.97,0.03,0.248,1,-4.8,-4.7,5.0,4.9,2.46,2.76,181,180,-1,5.2,4.3,1.0,1.1,0.01,0.03,0.00,0.00,0.00,0.00,2.79,-2.56,53,-1,0,-1,-0.7,0.01,0.248,0.267,0.20,0
40.05,align,249.98,0.02,0.248,1,-4.8,-4.7,4.8,4.7,2.46,2.76,180,180,-1,5.2,4.2,1.6,1.4,0.02,0.05,0.00,0.00,0.00,0.00,2.74,-2.48,53,-1,0,-0,-0.7,0.01,0.248,0.276,0.20,0
40.15,align,249.98,0.02,0.251,1,-4.3,-4.1,4.5,4.4,2.31,2.59,180,180,-1,5.1,4.1,2.2,1.6,0.02,0.05,0.00,0.00,0.00,0.00,2.67,-2.41,53,-1,0,-0,-0.3,0.00,0.251,0.278,0.12,0
40.25,align,249.98,0.02,0.252,1,-4.1,-3.9,4.3,4.1,2.23,2.48,180,180,-1,5.0,4.1,2.6,1.8,0.01,0.04,0.00,0.00,0.00,0.00,2.58,-2.33,53,-1,0,-0,-0.1,-0.00,0.252,0.271,0.10,0
40.35,align,249.98,0.02,0.254,1,-4.1,-3.9,4.1,3.9,2.23,2.48,180,180,-1,4.9,3.9,2.9,2.0,0.01,0.02,0.00,0.00,0.00,0.00,2.47,-2.24,53,-1,0,-0,-0.1,-0.00,0.254,0.263,0.07,0
40.45,align,249.98,0.02,0.255,1,-3.6,-3.4,3.9,3.6,2.08,2.22,180,180,-1,4.6,3.8,3.0,2.0,-0.00,-0.00,0.00,0.00,0.00,0.00,2.35,-2.16,53,-1,0,-0,0.1,-0.00,0.255,0.257,0.05,0
40.55,align,249.98,0.02,0.258,1,-3.6,-3.4,3.6,3.4,2.08,2.22,180,180,-1,4.4,3.7,3.1,2.1,-0.00,-0.02,0.00,0.00,0.00,0.00,2.22,-2.08,53,-1,0,-0,0.1,-0.00,0.258,0.266,-0.01,0
40.65,align,249.96,0.04,0.264,1,-3.4,-3.2,3.4,3.2,2.00,2.11,180,180,-1,4.2,3.6,3.0,2.2,0.00,-0.02,0.00,0.00,0.00,0.00,2.11,-2.00,53,-1,0,0,0.1,-0.00,0.264,0.274,-0.12,0
40.75,align,249.94,0.06,0.270,1,-3.1,-2.8,3.3,3.0,1.84,1.90,180,180,-1,4.0,3.5,3.0,2.3,0.01,-0.03,0.00,0.00,0.00,0.00,2.00,-1.92,53,-1,0,0,0.1,-0.00,0.270,0.284,-0.22,0
40.85,align,249.91,0.09,0.274,1,-2.9,-2.6,3.1,2.8,1.76,1.80,180,180,-1,3.8,3.4,3.0,2.4,0.01,-0.02,0.00,0.00,0.00,0.00,1.90,-1.84,53,-1,0,0,0.1,-0.00,0.274,0.285,-0.26,0
40.95,align,249.89,0.11,0.271,1,-2.9,-2.6,2.9,2.6,1.76,1.80,180,180,-1,3.6,3.3,3.1,2.6,0.02,0.01,0.00,0.00,0.00,0.00,1.80,-1.76,53,-1,0,0,0.1,0.00,0.271,0.282,-0.20,0
41.05,align,249.88,0.12,0.268,1,-2.6,-2.3,2.7,2.4,1.58,1.58,180,180,-1,3.4,3.1,3.4,2.7,0.02,0.03,0.00,0.00,0.00,0.00,1.70,-1.67,53,-1,0,0,0.1,0.00,0.268,0.285,-0.11,0
41.15,align,249.88,0.12,0.260,1,-2.4,-2.1,2.6,2.3,1.50,1.48,180,180,-1,3.2,2.9,3.6,2.8,0.01,0.02,0.00,0.00,0.00,0.00,1.59,-1.58,53,-1,0,0,0.0,0.00,0.260,0.275,0.03,0
41.25,align,249.90,0.10,0.254,1,-2.4,-2.1,2.4,2.1,1.50,1.48,180,180,-1,3.0,2.8,3.6,2.8,0.01,0.01,0.00,0.00,0.00,0.00,1.48,-1.49,53,-1,0,0,0.0,0.00,0.254,0.262,0.14,0
41.35,align,249.91,0.09,0.253,1,-2.1,-1.9,2.3,2.0,1.33,1.28,180,180,-1,2.8,2.6,3.5,2.8,0.01,-0.01,0.00,0.00,0.00,0.00,1.38,-1.41,53,-1,0,0,-0.0,0.00,0.253,0.261,0.17,0
41.45,align,249.92,0.08,0.255,1,-2.1,-1.9,2.1,1.9,1.33,1.28,180,180,-1,2.6,2.5,3.4,2.9,0.01,-0.02,0.00,0.00,0.00,0.00,1.29,-1.33,53,-1,0,0,-0.0,0.00,0.255,0.266,0.11,0
41.55,align,249.92,0.08,0.260,1,-2.0,-1.7,2.0,1.7,1.26,1.20,180,180,-1,2.4,2.3,3.3,2.9,0.02,-0.02,0.00,0.00,0.00,0.00,1.20,-1.25,53,-1,0,0,-0.0,0.00,0.260,0.273,0.00,0
41.65,align,249.91,0.09,0.266,1,-1.9,-1.6,1.9,1.6,1.18,1.12,180,180,-1,2.2,2.2,3.2,3.0,0.02,-0.02,0.00,0.00,0.00,0.00,1.12,-1.18,53,-1,0,0,-0.0,0.01,0.266,0.281,-0.11,0
41.75,align,249.90,0.10,0.271,1,-1.8,-1.5,1.8,1.5,1.11,1.04,180,180,-1,2.0,2.0,3.1,3.0,0.02,-0.01,0.00,0.00,0.00,0.00,1.04,-1.10,53,-1,0,0,-0.0,0.01,0.271,0.282,-0.18,0
41.85,align,249.88,0.12,0.271,1,-1.6,-1.3,1.7,1.4,0.95,0.87,180,180,-1,1.9,1.8,3.1,3.0,0.01,-0.00,0.00,0.00,0.00,0.00,0.96,-1.03,53,-1,0,0,-0.1,0.01,0.271,0.275,-0.17,0
41.95,align,249.87,0.13,0.269,1,-1.6,-1.3,1.6,1.3,0.95,0.87,180,180,-1,1.7,1.7,3.0,2.8,-0.01,-0.00,0.00,0.00,0.00,0.00,0.88,-0.95,53,-1,0,0,-0.1,0.01,0.269,0.276,-0.11,0
42.05,align,249.88,0.12,0.263,1,-1.4,-1.2,1.5,1.3,0.80,0.71,180,180,-1,1.5,1.5,2.9,2.5,-0.02,-0.00,0.00,0.00,0.00,0.00,0.79,-0.87,53,-1,0,0,-0.1,0.01,0.263,0.271,0.01,0
42.15,align,249.90,0.10,0.254,1,-1.3,-1.1,1.4,1.2,0.73,0.64,180,180,-1,1.3,1.3,2.9,2.5,0.00,-0.00,0.00,0.00,0.00,0.00,0.71,-0.80,53,-1,0,0,-0.0,0.01,0.254,0.255,0.17,0
42.25,align,249.93,0.07,0.250,1,-1.2,-1.1,1.3,1.1,0.67,0.57,180,180,-1,1.1,1.2,2.8,2.5,0.03,-0.00,0.00,0.00,0.00,0.00,0.64,-0.73,53,-1,0,0,-0.0,0.01,0.250,0.263,0.23,0
42.35,align,249.95,0.05,0.249,1,-1.2,-1.0,1.2,1.1,0.61,0.51,180,180,-1,0.9,1.0,2.7,2.7,0.05,-0.00,0.00,0.00,0.00,0.00,0.57,-0.67,53,-1,0,0,-0.0,0.01,0.249,0.269,0.23,0
42.45,align,249.96,0.04,0.254,1,-1.2,-1.0,1.2,1.0,0.61,0.51,180,180,-1,0.8,0.9,2.6,2.9,0.05,-0.00,0.00,0.00,0.00,0.00,0.51,-0.61,53,-1,0,0,-0.0,0.01,0.254,0.276,0.12,0
42.55,align,249.97,0.03,0.256,1,-1.1,-1.0,1.1,1.0,0.54,0.45,180,180,-1,0.6,0.7,2.5,3.0,0.04,-0.00,0.00,0.00,0.00,0.00,0.46,-0.54,53,-1,0,0,0.2,0.00,0.256,0.272,0.08,0
42.65,align,249.99,0.01,0.252,1,-1.1,-0.9,1.1,0.9,0.45,0.39,180,180,-1,0.5,0.5,2.4,2.9,0.01,-0.00,0.00,0.00,0.00,0.00,0.39,-0.44,53,-1,0,0,0.3,0.00,0.252,0.258,0.13,0
42.75,align,250.01,-0.01,0.248,1,-1.0,-0.9,1.0,0.9,0.26,0.28,180,180,-1,0.3,0.2,2.3,2.5,-0.02,-0.00,0.00,0.00,0.00,0.00,0.34,-0.35,53,-1,0,0,0.3,0.00,0.248,0.257,0.19,0
42.85,align,250.04,-0.04,0.248,1,-1.0,-0.8,1.0,0.9,0.20,0.24,180,180,-1,0.2,-0.1,2.2,2.1,-0.04,-0.00,0.00,0.00,0.00,0.00,0.28,-0.26,53,-1,0,0,0.3,-0.00,0.248,0.263,0.19,0
42.95,align,250.04,-0.04,0.253,1,-1.0,-0.8,1.0,0.8,0.16,0.20,180,180,-1,0.1,-0.2,2.1,1.7,-0.04,-0.00,0.00,0.00,0.00,0.00,0.24,-0.20,53,-1,0,0,0.3,-0.00,0.253,0.270,0.08,0
43.05,align,250.04,-0.04,0.258,1,-1.0,-0.8,1.0,0.8,0.16,0.20,180,180,-1,-0.0,-0.3,1.9,1.3,-0.04,-0.00,0.00,0.00,0.00,0.00,0.20,-0.16,53,-1,0,0,0.3,-0.00,0.258,0.276,-0.03,0
43.15,align,250.03,-0.03,0.260,1,-1.0,-0.8,1.0,0.8,0.14,0.16,180,180,-1,-0.2,-0.4,1.8,1.0,-0.02,-0.00,0.00,0.00,0.00,0.00,0.16,-0.14,53,-1,0,0,0.4,-0.00,0.260,0.270,-0.07,0
43.25,align,250.04,-0.04,0.257,1,-0.9,-0.8,1.0,0.8,0.14,0.08,180,180,-1,-0.3,-0.4,1.7,1.0,0.02,-0.00,0.00,0.00,0.00,0.00,0.12,-0.14,53,-1,0,0,0.4,-0.00,0.257,0.266,-0.00,0
43.35,align,250.04,-0.04,0.255,1,-0.9,-0.8,0.9,0.8,0.14,0.08,180,180,-1,-0.4,-0.4,1.6,1.2,0.05,0.00,0.00,0.00,0.00,0.00,0.08,-0.14,53,-1,0,0,0.4,-0.00,0.255,0.276,0.03,0
43.45,align,250.04,-0.04,0.258,1,-0.9,-0.8,0.9,0.8,0.14,0.05,180,180,-1,-0.5,-0.4,1.6,1.4,0.07,0.01,0.00,0.00,0.00,0.00,0.05,-0.14,53,-1,0,0,0.3,-0.00,0.258,0.287,-0.02,0
43.55,align,250.03,-0.03,0.260,1,-0.9,-0.8,0.9,0.8,0.07,-0.01,180,180,-1,-0.5,-0.4,1.5,1.6,0.06,0.01,0.00,0.00,0.00,0.00,0.02,-0.12,53,-1,0,0,0.4,-0.00,0.260,0.287,-0.06,0
43.65,align,250.03,-0.03,0.257,1,-0.9,-0.8,0.9,0.8,0.07,-0.01,180,180,-1,-0.6,-0.6,1.5,1.7,0.04,0.01,0.00,0.00,0.00,0.00,-0.01,-0.07,53,-1,0,0,0.4,-0.01,0.257,0.274,-0.00,0
43.75,align,250.04,-0.04,0.253,1,-0.9,-0.8,0.9,0.8,0.01,-0.04,180,180,-1,-0.7,-0.7,1.4,1.5,0.01,0.01,0.00,0.00,0.00,0.00,-0.04,-0.01,53,-1,0,0,0.3,-0.00,0.253,0.259,0.06,0
43.85,align,250.06,-0.06,0.250,1,-0.9,-0.8,0.9,0.8,-0.05,-0.07,180,180,-1,-0.8,-0.9,1.3,1.2,-0.03,0.01,0.00,0.00,0.00,0.00,-0.07,0.05,53,-1,0,0,0.2,-0.00,0.250,0.263,0.12,0
43.95,align,250.07,-0.07,0.249,1,-0.9,-0.8,0.9,0.8,-0.13,-0.12,180,180,-1,-0.9,-1.1,1.2,0.7,-0.04,0.01,0.00,0.00,0.00,0.00,-0.10,0.10,53,-1,0,0,0.2,-0.00,0.249,0.269,0.12,0
44.05,align,250.07,-0.07,0.254,1,-0.9,-0.8,0.9,0.8,-0.13,-0.12,180,180,-1,-1.0,-1.2,1.2,0.2,-0.05,0.01,0.00,0.00,0.00,0.00,-0.12,0.13,53,-1,0,-0,0.2,-0.00,0.254,0.277,0.02,0
44.15,align,250.06,-0.06,0.258,1,-1.0,-0.8,0.9,0.8,-0.13,-0.15,180,180,-1,-1.0,-1.2,1.0,-0.2,-0.04,-0.00,0.00,0.00,0.00,0.00,-0.14,0.14,53,-1,0,-0,0.2,-0.00,0.258,0.276,-0.06,0
44.25,align,250.07,-0.07,0.257,1,-1.0,-0.8,1.0,0.8,-0.13,-0.15,180,180,-1,-1.1,-1.2,0.9,-0.4,-0.02,-0.01,0.00,0.00,0.00,0.00,-0.15,0.13,53,-1,0,-0,0.2,-0.01,0.257,0.267,-0.04,0
44.35,align,250.07,-0.07,0.254,1,-1.0,-0.9,1.0,0.8,-0.06,-0.18,180,180,-1,-1.2,-1.1,0.7,-0.3,0.02,-0.01,0.00,0.00,0.00,0.00,-0.17,0.10,53,-1,0,-0,0.2,-0.01,0.254,0.266,0.02,0
44.45,align,250.07,-0.07,0.254,1,-1.0,-0.9,1.0,0.9,-0.04,-0.19,180,180,-1,-1.2,-1.0,0.6,-0.2,0.04,-0.01,0.00,0.00,0.00,0.00,-0.18,0.06,53,-1,0,-0,0.2,-0.01,0.254,0.275,0.02,0
44.55,align,250.06,-0.06,0.259,1,-1.0,-0.9,1.0,0.9,-0.04,-0.19,180,180,-1,-1.2,-1.0,0.4,0.1,0.05,-0.01,0.00,0.00,0.00,0.00,-0.19,0.04,53,-1,0,-0,0.2,-0.01,0.259,0.286,-0.08,0
44.65,align,250.06,-0.06,0.262,1,-1.0,-0.9,1.0,0.9,-0.05,-0.19,180,180,-1,-1.3,-0.9,0.2,0.3,0.05,-0.01,0.00,0.00,0.00,0.00,-0.19,0.04,53,-1,0,-0,0.1,-0.01,0.262,0.285,-0.12,0
44.75,align,250.06,-0.06,0.258,1,-1.0,-0.9,1.0,0.9,-0.08,-0.19,180,180,-1,-1.3,-1.0,0.1,0.3,0.02,-0.01,0.00,0.00,0.00,0.00,-0.19,0.05,53,-1,0,-0,0.2,-0.01,0.258,0.273,-0.06,0
44.85,descend,250.06,-0.06,0.000,1,-1.0,-0.9,1.0,0.9,-0.08,-0.19,180,180,-1,-1.3,-1.1,-0.1,0.1,-0.01,-0.02,0.00,0.00,0.00,0.00,-0.19,0.08,53,-1,1,-0,0.2,-0.01,0.000,0.000,0.00,0
44.95,descend,250.04,-184.04,0.000,1,-1.0,-1.0,1.0,0.9,-0.11,-0.18,180,180,-1,-1.3,-1.2,-0.3,-0.2,-0.03,-0.01,0.00,0.00,0.00,0.00,-0.19,0.11,53,-1,1,-0,0.2,-0.01,0.000,0.000,0.04,0
45.05,descend,249.99,-183.99,0.000,1,-1.0,-1.0,1.0,1.0,-0.11,-0.17,180,180,-1,-1.3,-1.2,-0.3,-0.6,-0.04,-0.01,0.00,0.00,0.00,0.00,-0.18,0.11,53,-1,1,-0,0.2,-0.01,0.000,0.000,-0.52,0
45.15,descend,249.90,-183.90,0.000,1,-1.0,-1.0,1.0,1.0,-0.10,-0.16,180,180,-1,-1.3,-1.2,-0.4,-1.0,-0.05,0.00,0.00,0.00,0.00,0.00,-0.17,0.11,53,-1,1,-0,0.2,-0.01,0.000,0.000,-0.67,0
45.25,descend,249.80,-183.80,0.000,1,-1.0,-1.0,1.0,1.0,-0.10,-0.16,180,180,-1,-1.3,-1.2,-0.3,-1.4,-0.06,0.01,0.00,0.00,0.00,0.00,-0.16,0.10,53,-1,1,-0,0.2,-0.01,0.000,0.000,-1.03,0
45.35,descend,249.62,-183.62,0.000,1,-1.0,-1.0,1.0,1.0,-0.08,-0.16,180,180,-1,-1.2,-1.1,-0.3,-1.9,-0.07,0.02,0.00,0.00,0.00,0.00,-0.16,0.08,53,-1,1,-0,0.2,-0.01,0.000,0.000,-1.61,0
45.45,descend,249.36,-183.36,0.000,1,-1.1,-1.0,1.0,1.0,-0.06,-0.15,180,180,-1,-1.2,-1.1,-0.2,-2.3,-0.07,0.02,0.00,0.00,0.00,0.00,-0.15,0.06,53,-1,1,-0,0.1,-0.01,0.000,0.000,-2.39,0
